prediction_side,decision_time_bucket_start,current_price_bucket_start,limit_price_anchor,win_market_count,win_fill_market_count,a_win_market_fill,lose_market_count,lose_fill_market_count,a_lose_market_fill,sample_market_count
up,150,0.5,0.85,257,256,0.9961089494163424,246,245,0.9959349593495935,503
up,150,0.5,0.9,257,256,0.9961089494163424,246,245,0.9959349593495935,503
up,150,0.5,0.95,257,256,0.9961089494163424,246,245,0.9959349593495935,503
up,150,0.55,0.05,309,16,0.05177993527508091,194,176,0.9072164948453608,503
up,150,0.55,0.1,309,23,0.0744336569579288,194,185,0.9536082474226805,503
up,150,0.55,0.15,309,40,0.12944983818770225,194,189,0.9742268041237113,503
up,150,0.55,0.2,309,52,0.16828478964401294,194,192,0.9896907216494846,503
up,150,0.55,0.25,309,65,0.21035598705501618,194,193,0.9948453608247423,503
up,150,0.55,0.3,309,86,0.2783171521035599,194,194,1.0,503
up,150,0.55,0.35,309,97,0.313915857605178,194,194,1.0,503
up,150,0.55,0.4,309,122,0.3948220064724919,194,194,1.0,503
up,150,0.55,0.45,309,153,0.49514563106796117,194,194,1.0,503
up,150,0.55,0.5,309,191,0.6181229773462783,194,194,1.0,503
up,150,0.55,0.55,309,234,0.7572815533980582,194,194,1.0,503
up,150,0.55,0.6,309,294,0.9514563106796117,194,194,1.0,503
up,150,0.55,0.65,309,307,0.9935275080906149,194,194,1.0,503
up,150,0.55,0.7,309,308,0.9967637540453075,194,194,1.0,503
up,150,0.55,0.75,309,308,0.9967637540453075,194,194,1.0,503
up,150,0.55,0.8,309,308,0.9967637540453075,194,194,1.0,503
up,150,0.55,0.85,309,309,1.0,194,194,1.0,503
up,150,0.55,0.9,309,309,1.0,194,194,1.0,503
up,150,0.55,0.95,309,309,1.0,194,194,1.0,503
up,150,0.6,0.05,239,13,0.05439330543933055,144,130,0.9027777777777778,383
up,150,0.6,0.1,239,17,0.07112970711297072,144,135,0.9375,383
up,150,0.6,0.15,239,29,0.12133891213389121,144,140,0.9722222222222222,383
up,150,0.6,0.2,239,41,0.17154811715481172,144,141,0.9791666666666666,383
up,150,0.6,0.25,239,47,0.19665271966527198,144,141,0.9791666666666666,383
up,150,0.6,0.3,239,57,0.2384937238493724,144,141,0.9791666666666666,383
up,150,0.6,0.35,239,66,0.27615062761506276,144,142,0.9861111111111112,383
up,150,0.6,0.4,239,81,0.3389121338912134,144,142,0.9861111111111112,383
up,150,0.6,0.45,239,99,0.41422594142259417,144,142,0.9861111111111112,383
up,150,0.6,0.5,239,116,0.48535564853556484,144,143,0.9930555555555556,383
up,150,0.6,0.55,239,140,0.5857740585774058,144,144,1.0,383
up,150,0.6,0.6,239,162,0.6778242677824268,144,144,1.0,383
up,150,0.6,0.65,239,231,0.9665271966527197,144,144,1.0,383
up,150,0.6,0.7,239,235,0.9832635983263598,144,144,1.0,383
up,150,0.6,0.75,239,236,0.9874476987447699,144,144,1.0,383
up,150,0.6,0.8,239,237,0.9916317991631799,144,144,1.0,383
up,150,0.6,0.85,239,238,0.99581589958159,144,144,1.0,383
up,150,0.6,0.9,239,239,1.0,144,144,1.0,383
up,150,0.6,0.95,239,239,1.0,144,144,1.0,383
up,150,0.65,0.05,393,12,0.030534351145038167,192,165,0.859375,585
up,150,0.65,0.1,393,22,0.05597964376590331,192,175,0.9114583333333334,585
up,150,0.65,0.15,393,34,0.08651399491094147,192,182,0.9479166666666666,585
up,150,0.65,0.2,393,46,0.11704834605597965,192,187,0.9739583333333334,585
up,150,0.65,0.25,393,64,0.1628498727735369,192,188,0.9791666666666666,585
up,150,0.65,0.3,393,80,0.2035623409669211,192,190,0.9895833333333334,585
up,150,0.65,0.35,393,90,0.22900763358778625,192,191,0.9947916666666666,585
up,150,0.65,0.4,393,109,0.27735368956743,192,191,0.9947916666666666,585
up,150,0.65,0.45,393,127,0.3231552162849873,192,191,0.9947916666666666,585
up,150,0.65,0.5,393,152,0.38676844783715014,192,191,0.9947916666666666,585
up,150,0.65,0.55,393,187,0.4758269720101781,192,192,1.0,585
up,150,0.65,0.6,393,228,0.5801526717557252,192,192,1.0,585
up,150,0.65,0.65,393,279,0.7099236641221374,192,192,1.0,585
up,150,0.65,0.7,393,367,0.9338422391857506,192,192,1.0,585
up,150,0.65,0.75,393,384,0.9770992366412213,192,192,1.0,585
up,150,0.65,0.8,393,392,0.9974554707379135,192,192,1.0,585
up,150,0.65,0.85,393,393,1.0,192,192,1.0,585
up,150,0.65,0.9,393,393,1.0,192,192,1.0,585
up,150,0.65,0.95,393,393,1.0,192,192,1.0,585
up,150,0.7,0.05,278,15,0.0539568345323741,94,80,0.851063829787234,372
up,150,0.7,0.1,278,23,0.08273381294964029,94,85,0.9042553191489362,372
up,150,0.7,0.15,278,33,0.11870503597122302,94,89,0.9468085106382979,372
up,150,0.7,0.2,278,36,0.12949640287769784,94,92,0.9787234042553191,372
up,150,0.7,0.25,278,44,0.15827338129496402,94,92,0.9787234042553191,372
up,150,0.7,0.3,278,52,0.18705035971223022,94,93,0.9893617021276596,372
up,150,0.7,0.35,278,59,0.21223021582733814,94,93,0.9893617021276596,372
up,150,0.7,0.4,278,73,0.26258992805755393,94,93,0.9893617021276596,372
up,150,0.7,0.45,278,84,0.302158273381295,94,93,0.9893617021276596,372
up,150,0.7,0.5,278,101,0.36330935251798563,94,93,0.9893617021276596,372
up,150,0.7,0.55,278,119,0.42805755395683454,94,93,0.9893617021276596,372
up,150,0.7,0.6,278,138,0.49640287769784175,94,93,0.9893617021276596,372
up,150,0.7,0.65,278,167,0.6007194244604317,94,93,0.9893617021276596,372
up,150,0.7,0.7,278,199,0.7158273381294964,94,93,0.9893617021276596,372
up,150,0.7,0.75,278,268,0.9640287769784173,94,93,0.9893617021276596,372
up,150,0.7,0.8,278,274,0.9856115107913669,94,93,0.9893617021276596,372
up,150,0.7,0.85,278,277,0.9964028776978417,94,93,0.9893617021276596,372
up,150,0.7,0.9,278,278,1.0,94,93,0.9893617021276596,372
up,150,0.7,0.95,278,278,1.0,94,93,0.9893617021276596,372
up,150,0.75,0.05,350,12,0.03428571428571429,112,93,0.8303571428571429,462
up,150,0.75,0.1,350,22,0.06285714285714286,112,100,0.8928571428571429,462
up,150,0.75,0.15,350,25,0.07142857142857142,112,103,0.9196428571428571,462
up,150,0.75,0.2,350,32,0.09142857142857143,112,106,0.9464285714285714,462
up,150,0.75,0.25,350,37,0.10571428571428572,112,109,0.9732142857142857,462
up,150,0.75,0.3,350,56,0.16,112,112,1.0,462
up,150,0.75,0.35,350,60,0.17142857142857143,112,112,1.0,462
up,150,0.75,0.4,350,71,0.20285714285714285,112,112,1.0,462
up,150,0.75,0.45,350,87,0.24857142857142858,112,112,1.0,462
up,150,0.75,0.5,350,99,0.28285714285714286,112,112,1.0,462
up,150,0.75,0.55,350,117,0.3342857142857143,112,112,1.0,462
up,150,0.75,0.6,350,139,0.39714285714285713,112,112,1.0,462
up,150,0.75,0.65,350,167,0.47714285714285715,112,112,1.0,462
up,150,0.75,0.7,350,206,0.5885714285714285,112,112,1.0,462
up,150,0.75,0.75,350,264,0.7542857142857143,112,112,1.0,462
up,150,0.75,0.8,350,334,0.9542857142857143,112,112,1.0,462
up,150,0.75,0.85,350,346,0.9885714285714285,112,112,1.0,462
up,150,0.75,0.9,350,350,1.0,112,112,1.0,462
up,150,0.75,0.95,350,350,1.0,112,112,1.0,462
up,150,0.8,0.05,344,11,0.03197674418604651,66,62,0.9393939393939394,410
up,150,0.8,0.1,344,14,0.040697674418604654,66,64,0.9696969696969697,410
up,150,0.8,0.15,344,21,0.061046511627906974,66,66,1.0,410
up,150,0.8,0.2,344,26,0.0755813953488372,66,66,1.0,410
up,150,0.8,0.25,344,31,0.09011627906976744,66,66,1.0,410
up,150,0.8,0.3,344,43,0.125,66,66,1.0,410
up,150,0.8,0.35,344,49,0.14244186046511628,66,66,1.0,410
up,150,0.8,0.4,344,57,0.16569767441860464,66,66,1.0,410
up,150,0.8,0.45,344,64,0.18604651162790697,66,66,1.0,410
up,150,0.8,0.5,344,73,0.21220930232558138,66,66,1.0,410
up,150,0.8,0.55,344,89,0.25872093023255816,66,66,1.0,410
up,150,0.8,0.6,344,101,0.2936046511627907,66,66,1.0,410
up,150,0.8,0.65,344,117,0.34011627906976744,66,66,1.0,410
up,150,0.8,0.7,344,136,0.3953488372093023,66,66,1.0,410
up,150,0.8,0.75,344,177,0.5145348837209303,66,66,1.0,410
up,150,0.8,0.8,344,243,0.7063953488372093,66,66,1.0,410
up,150,0.8,0.85,344,335,0.9738372093023255,66,66,1.0,410
up,150,0.8,0.9,344,343,0.997093023255814,66,66,1.0,410
up,150,0.8,0.95,344,344,1.0,66,66,1.0,410
up,150,0.85,0.05,392,2,0.00510204081632653,55,47,0.8545454545454545,447
up,150,0.85,0.1,392,7,0.017857142857142856,55,49,0.8909090909090909,447
up,150,0.85,0.15,392,13,0.03316326530612245,55,51,0.9272727272727272,447
up,150,0.85,0.2,392,16,0.04081632653061224,55,52,0.9454545454545454,447
up,150,0.85,0.25,392,19,0.04846938775510204,55,53,0.9636363636363636,447
up,150,0.85,0.3,392,27,0.06887755102040816,55,53,0.9636363636363636,447
up,150,0.85,0.35,392,30,0.07653061224489796,55,53,0.9636363636363636,447
up,150,0.85,0.4,392,37,0.09438775510204081,55,54,0.9818181818181818,447
up,150,0.85,0.45,392,41,0.10459183673469388,55,54,0.9818181818181818,447
up,150,0.85,0.5,392,48,0.12244897959183673,55,54,0.9818181818181818,447
up,150,0.85,0.55,392,57,0.14540816326530612,55,54,0.9818181818181818,447
up,150,0.85,0.6,392,65,0.16581632653061223,55,54,0.9818181818181818,447
up,150,0.85,0.65,392,78,0.1989795918367347,55,54,0.9818181818181818,447
up,150,0.85,0.7,392,105,0.26785714285714285,55,54,0.9818181818181818,447
up,150,0.85,0.75,392,130,0.33163265306122447,55,55,1.0,447
up,150,0.85,0.8,392,184,0.46938775510204084,55,55,1.0,447
up,150,0.85,0.85,392,267,0.6811224489795918,55,55,1.0,447
up,150,0.85,0.9,392,372,0.9489795918367347,55,55,1.0,447
up,150,0.85,0.95,392,392,1.0,55,55,1.0,447
up,150,0.9,0.05,493,13,0.02636916835699797,31,27,0.8709677419354839,524
up,150,0.9,0.1,493,17,0.034482758620689655,31,27,0.8709677419354839,524
up,150,0.9,0.15,493,21,0.04259634888438134,31,27,0.8709677419354839,524
up,150,0.9,0.2,493,27,0.05476673427991886,31,31,1.0,524
up,150,0.9,0.25,493,33,0.06693711967545639,31,31,1.0,524
up,150,0.9,0.3,493,43,0.0872210953346856,31,31,1.0,524
up,150,0.9,0.35,493,45,0.09127789046653144,31,31,1.0,524
up,150,0.9,0.4,493,48,0.0973630831643002,31,31,1.0,524
up,150,0.9,0.45,493,51,0.10344827586206896,31,31,1.0,524
up,150,0.9,0.5,493,59,0.11967545638945233,31,31,1.0,524
up,150,0.9,0.55,493,65,0.13184584178498987,31,31,1.0,524
up,150,0.9,0.6,493,73,0.14807302231237324,31,31,1.0,524
up,150,0.9,0.65,493,78,0.15821501014198783,31,31,1.0,524
up,150,0.9,0.7,493,94,0.19066937119675456,31,31,1.0,524
up,150,0.9,0.75,493,107,0.21703853955375255,31,31,1.0,524
up,150,0.9,0.8,493,129,0.2616632860040568,31,31,1.0,524
up,150,0.9,0.85,493,191,0.38742393509127787,31,31,1.0,524
up,150,0.9,0.9,493,305,0.6186612576064908,31,31,1.0,524
up,150,0.9,0.95,493,483,0.9797160243407708,31,31,1.0,524
up,150,0.95,0.05,197,3,0.015228426395939087,1,1,1.0,198
up,150,0.95,0.1,197,3,0.015228426395939087,1,1,1.0,198
up,150,0.95,0.15,197,3,0.015228426395939087,1,1,1.0,198
up,150,0.95,0.2,197,4,0.02030456852791878,1,1,1.0,198
up,150,0.95,0.25,197,4,0.02030456852791878,1,1,1.0,198
up,150,0.95,0.3,197,6,0.030456852791878174,1,1,1.0,198
up,150,0.95,0.35,197,6,0.030456852791878174,1,1,1.0,198
up,150,0.95,0.4,197,6,0.030456852791878174,1,1,1.0,198
up,150,0.95,0.45,197,7,0.03553299492385787,1,1,1.0,198
up,150,0.95,0.5,197,7,0.03553299492385787,1,1,1.0,198
up,150,0.95,0.55,197,9,0.04568527918781726,1,1,1.0,198
up,150,0.95,0.6,197,9,0.04568527918781726,1,1,1.0,198
up,150,0.95,0.65,197,10,0.050761421319796954,1,1,1.0,198
up,150,0.95,0.7,197,15,0.07614213197969544,1,1,1.0,198
up,150,0.95,0.75,197,17,0.08629441624365482,1,1,1.0,198
up,150,0.95,0.8,197,19,0.09644670050761421,1,1,1.0,198
up,150,0.95,0.85,197,24,0.1218274111675127,1,1,1.0,198
up,150,0.95,0.9,197,35,0.17766497461928935,1,1,1.0,198
up,150,0.95,0.95,197,75,0.38071065989847713,1,1,1.0,198
up,180,0.0,0.05,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.1,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.15,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.2,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.25,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.3,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.35,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.4,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.45,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.5,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.55,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.6,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.65,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.7,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.75,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.8,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.85,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.9,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.0,0.95,14,14,1.0,491,459,0.9348268839103869,505
up,180,0.05,0.05,35,18,0.5142857142857142,539,535,0.9925788497217068,574
up,180,0.05,0.1,35,32,0.9142857142857143,539,537,0.9962894248608535,574
up,180,0.05,0.15,35,34,0.9714285714285714,539,537,0.9962894248608535,574
up,180,0.05,0.2,35,34,0.9714285714285714,539,537,0.9962894248608535,574
up,180,0.05,0.25,35,34,0.9714285714285714,539,537,0.9962894248608535,574
up,180,0.05,0.3,35,34,0.9714285714285714,539,537,0.9962894248608535,574
up,180,0.05,0.35,35,34,0.9714285714285714,539,537,0.9962894248608535,574
up,180,0.05,0.4,35,34,0.9714285714285714,539,537,0.9962894248608535,574
up,180,0.05,0.45,35,34,0.9714285714285714,539,537,0.9962894248608535,574
up,180,0.05,0.5,35,34,0.9714285714285714,539,537,0.9962894248608535,574
up,180,0.05,0.55,35,34,0.9714285714285714,539,537,0.9962894248608535,574
up,180,0.05,0.6,35,34,0.9714285714285714,539,537,0.9962894248608535,574
up,180,0.05,0.65,35,34,0.9714285714285714,539,537,0.9962894248608535,574
up,180,0.05,0.7,35,34,0.9714285714285714,539,537,0.9962894248608535,574
up,180,0.05,0.75,35,34,0.9714285714285714,539,537,0.9962894248608535,574
up,180,0.05,0.8,35,34,0.9714285714285714,539,537,0.9962894248608535,574
up,180,0.05,0.85,35,34,0.9714285714285714,539,537,0.9962894248608535,574
up,180,0.05,0.9,35,34,0.9714285714285714,539,537,0.9962894248608535,574
up,180,0.05,0.95,35,34,0.9714285714285714,539,537,0.9962894248608535,574
up,180,0.1,0.05,46,21,0.45652173913043476,484,475,0.981404958677686,530
up,180,0.1,0.1,46,32,0.6956521739130435,484,481,0.993801652892562,530
up,180,0.1,0.15,46,44,0.9565217391304348,484,482,0.9958677685950413,530
up,180,0.1,0.2,46,46,1.0,484,482,0.9958677685950413,530
up,180,0.1,0.25,46,46,1.0,484,482,0.9958677685950413,530
up,180,0.1,0.3,46,46,1.0,484,482,0.9958677685950413,530
up,180,0.1,0.35,46,46,1.0,484,482,0.9958677685950413,530
up,180,0.1,0.4,46,46,1.0,484,482,0.9958677685950413,530
up,180,0.1,0.45,46,46,1.0,484,482,0.9958677685950413,530
up,180,0.1,0.5,46,46,1.0,484,482,0.9958677685950413,530
up,180,0.1,0.55,46,46,1.0,484,482,0.9958677685950413,530
up,180,0.1,0.6,46,46,1.0,484,482,0.9958677685950413,530
up,180,0.1,0.65,46,46,1.0,484,482,0.9958677685950413,530
up,180,0.1,0.7,46,46,1.0,484,482,0.9958677685950413,530
up,180,0.1,0.75,46,46,1.0,484,482,0.9958677685950413,530
up,180,0.1,0.8,46,46,1.0,484,482,0.9958677685950413,530
up,180,0.1,0.85,46,46,1.0,484,482,0.9958677685950413,530
up,180,0.1,0.9,46,46,1.0,484,482,0.9958677685950413,530
up,180,0.1,0.95,46,46,1.0,484,482,0.9958677685950413,530
up,180,0.15,0.05,49,5,0.10204081632653061,277,266,0.9602888086642599,326
up,180,0.15,0.1,49,16,0.32653061224489793,277,275,0.9927797833935018,326
up,180,0.15,0.15,49,32,0.6530612244897959,277,277,1.0,326
up,180,0.15,0.2,49,46,0.9387755102040817,277,277,1.0,326
up,180,0.15,0.25,49,48,0.9795918367346939,277,277,1.0,326
up,180,0.15,0.3,49,49,1.0,277,277,1.0,326
up,180,0.15,0.35,49,49,1.0,277,277,1.0,326
up,180,0.15,0.4,49,49,1.0,277,277,1.0,326
up,180,0.15,0.45,49,49,1.0,277,277,1.0,326
up,180,0.15,0.5,49,49,1.0,277,277,1.0,326
up,180,0.15,0.55,49,49,1.0,277,277,1.0,326
up,180,0.15,0.6,49,49,1.0,277,277,1.0,326
up,180,0.15,0.65,49,49,1.0,277,277,1.0,326
up,180,0.15,0.7,49,49,1.0,277,277,1.0,326
up,180,0.15,0.75,49,49,1.0,277,277,1.0,326
up,180,0.15,0.8,49,49,1.0,277,277,1.0,326
up,180,0.15,0.85,49,49,1.0,277,277,1.0,326
up,180,0.15,0.9,49,49,1.0,277,277,1.0,326
up,180,0.15,0.95,49,49,1.0,277,277,1.0,326
up,180,0.2,0.05,86,15,0.1744186046511628,296,280,0.9459459459459459,382
up,180,0.2,0.1,86,29,0.3372093023255814,296,287,0.9695945945945946,382
up,180,0.2,0.15,86,44,0.5116279069767442,296,290,0.9797297297297297,382
up,180,0.2,0.2,86,66,0.7674418604651163,296,294,0.9932432432432432,382
up,180,0.2,0.25,86,84,0.9767441860465116,296,295,0.9966216216216216,382
up,180,0.2,0.3,86,84,0.9767441860465116,296,296,1.0,382
up,180,0.2,0.35,86,85,0.9883720930232558,296,296,1.0,382
up,180,0.2,0.4,86,85,0.9883720930232558,296,296,1.0,382
up,180,0.2,0.45,86,86,1.0,296,296,1.0,382
up,180,0.2,0.5,86,86,1.0,296,296,1.0,382
up,180,0.2,0.55,86,86,1.0,296,296,1.0,382
up,180,0.2,0.6,86,86,1.0,296,296,1.0,382
up,180,0.2,0.65,86,86,1.0,296,296,1.0,382
up,180,0.2,0.7,86,86,1.0,296,296,1.0,382
up,180,0.2,0.75,86,86,1.0,296,296,1.0,382
up,180,0.2,0.8,86,86,1.0,296,296,1.0,382
up,180,0.2,0.85,86,86,1.0,296,296,1.0,382
up,180,0.2,0.9,86,86,1.0,296,296,1.0,382
up,180,0.2,0.95,86,86,1.0,296,296,1.0,382
up,180,0.25,0.05,115,21,0.1826086956521739,339,327,0.9646017699115044,454
up,180,0.25,0.1,115,33,0.28695652173913044,339,331,0.976401179941003,454
up,180,0.25,0.15,115,48,0.41739130434782606,339,337,0.9941002949852508,454
up,180,0.25,0.2,115,66,0.5739130434782609,339,337,0.9941002949852508,454
up,180,0.25,0.25,115,93,0.808695652173913,339,339,1.0,454
up,180,0.25,0.3,115,113,0.9826086956521739,339,339,1.0,454
up,180,0.25,0.35,115,114,0.991304347826087,339,339,1.0,454
up,180,0.25,0.4,115,114,0.991304347826087,339,339,1.0,454
up,180,0.25,0.45,115,115,1.0,339,339,1.0,454
up,180,0.25,0.5,115,115,1.0,339,339,1.0,454
up,180,0.25,0.55,115,115,1.0,339,339,1.0,454
up,180,0.25,0.6,115,115,1.0,339,339,1.0,454
up,180,0.25,0.65,115,115,1.0,339,339,1.0,454
up,180,0.25,0.7,115,115,1.0,339,339,1.0,454
up,180,0.25,0.75,115,115,1.0,339,339,1.0,454
up,180,0.25,0.8,115,115,1.0,339,339,1.0,454
up,180,0.25,0.85,115,115,1.0,339,339,1.0,454
up,180,0.25,0.9,115,115,1.0,339,339,1.0,454
up,180,0.25,0.95,115,115,1.0,339,339,1.0,454
up,180,0.3,0.05,114,13,0.11403508771929824,261,236,0.9042145593869731,375
up,180,0.3,0.1,114,25,0.21929824561403508,261,248,0.9501915708812261,375
up,180,0.3,0.15,114,45,0.39473684210526316,261,253,0.9693486590038314,375
up,180,0.3,0.2,114,53,0.4649122807017544,261,258,0.9885057471264368,375
up,180,0.3,0.25,114,71,0.6228070175438597,261,259,0.9923371647509579,375
up,180,0.3,0.3,114,82,0.7192982456140351,261,261,1.0,375
up,180,0.3,0.35,114,109,0.956140350877193,261,261,1.0,375
up,180,0.3,0.4,114,112,0.9824561403508771,261,261,1.0,375
up,180,0.3,0.45,114,112,0.9824561403508771,261,261,1.0,375
up,180,0.3,0.5,114,114,1.0,261,261,1.0,375
up,180,0.3,0.55,114,114,1.0,261,261,1.0,375
up,180,0.3,0.6,114,114,1.0,261,261,1.0,375
up,180,0.3,0.65,114,114,1.0,261,261,1.0,375
up,180,0.3,0.7,114,114,1.0,261,261,1.0,375
up,180,0.3,0.75,114,114,1.0,261,261,1.0,375
up,180,0.3,0.8,114,114,1.0,261,261,1.0,375
up,180,0.3,0.85,114,114,1.0,261,261,1.0,375
up,180,0.3,0.9,114,114,1.0,261,261,1.0,375
up,180,0.3,0.95,114,114,1.0,261,261,1.0,375
up,180,0.35,0.05,122,11,0.09016393442622951,172,155,0.9011627906976745,294
up,180,0.35,0.1,122,23,0.1885245901639344,172,163,0.9476744186046512,294
up,180,0.35,0.15,122,35,0.28688524590163933,172,167,0.9709302325581395,294
up,180,0.35,0.2,122,46,0.3770491803278688,172,167,0.9709302325581395,294
up,180,0.35,0.25,122,61,0.5,172,168,0.9767441860465116,294
up,180,0.35,0.3,122,77,0.6311475409836066,172,171,0.9941860465116279,294
up,180,0.35,0.35,122,85,0.6967213114754098,172,171,0.9941860465116279,294
up,180,0.35,0.4,122,117,0.9590163934426229,172,171,0.9941860465116279,294
up,180,0.35,0.45,122,121,0.9918032786885246,172,171,0.9941860465116279,294
up,180,0.35,0.5,122,121,0.9918032786885246,172,171,0.9941860465116279,294
up,180,0.35,0.55,122,122,1.0,172,171,0.9941860465116279,294
up,180,0.35,0.6,122,122,1.0,172,171,0.9941860465116279,294
up,180,0.35,0.65,122,122,1.0,172,171,0.9941860465116279,294
up,180,0.35,0.7,122,122,1.0,172,171,0.9941860465116279,294
up,180,0.35,0.75,122,122,1.0,172,171,0.9941860465116279,294
up,180,0.35,0.8,122,122,1.0,172,171,0.9941860465116279,294
up,180,0.35,0.85,122,122,1.0,172,171,0.9941860465116279,294
up,180,0.35,0.9,122,122,1.0,172,171,0.9941860465116279,294
up,180,0.35,0.95,122,122,1.0,172,171,0.9941860465116279,294
up,180,0.4,0.05,201,18,0.08955223880597014,237,208,0.8776371308016878,438
up,180,0.4,0.1,201,36,0.1791044776119403,237,224,0.9451476793248945,438
up,180,0.4,0.15,201,49,0.24378109452736318,237,229,0.9662447257383966,438
up,180,0.4,0.2,201,58,0.2885572139303483,237,232,0.9789029535864979,438
up,180,0.4,0.25,201,71,0.35323383084577115,237,233,0.9831223628691983,438
up,180,0.4,0.3,201,96,0.47761194029850745,237,235,0.9915611814345991,438
up,180,0.4,0.35,201,122,0.6069651741293532,237,237,1.0,438
up,180,0.4,0.4,201,157,0.7810945273631841,237,237,1.0,438
up,180,0.4,0.45,201,190,0.945273631840796,237,237,1.0,438
up,180,0.4,0.5,201,195,0.9701492537313433,237,237,1.0,438
up,180,0.4,0.55,201,197,0.9800995024875622,237,237,1.0,438
up,180,0.4,0.6,201,199,0.9900497512437811,237,237,1.0,438
up,180,0.4,0.65,201,200,0.9950248756218906,237,237,1.0,438
up,180,0.4,0.7,201,200,0.9950248756218906,237,237,1.0,438
up,180,0.4,0.75,201,201,1.0,237,237,1.0,438
up,180,0.4,0.8,201,201,1.0,237,237,1.0,438
up,180,0.4,0.85,201,201,1.0,237,237,1.0,438
up,180,0.4,0.9,201,201,1.0,237,237,1.0,438
up,180,0.4,0.95,201,201,1.0,237,237,1.0,438
up,180,0.45,0.05,190,21,0.11052631578947368,200,170,0.85,390
up,180,0.45,0.1,190,31,0.1631578947368421,200,181,0.905,390
up,180,0.45,0.15,190,42,0.22105263157894736,200,186,0.93,390
up,180,0.45,0.2,190,55,0.2894736842105263,200,193,0.965,390
up,180,0.45,0.25,190,64,0.3368421052631579,200,195,0.975,390
up,180,0.45,0.3,190,81,0.4263157894736842,200,195,0.975,390
up,180,0.45,0.35,190,91,0.4789473684210526,200,198,0.99,390
up,180,0.45,0.4,190,112,0.5894736842105263,200,198,0.99,390
up,180,0.45,0.45,190,142,0.7473684210526316,200,198,0.99,390
up,180,0.45,0.5,190,181,0.9526315789473684,200,200,1.0,390
up,180,0.45,0.55,190,185,0.9736842105263158,200,200,1.0,390
up,180,0.45,0.6,190,188,0.9894736842105263,200,200,1.0,390
up,180,0.45,0.65,190,190,1.0,200,200,1.0,390
up,180,0.45,0.7,190,190,1.0,200,200,1.0,390
up,180,0.45,0.75,190,190,1.0,200,200,1.0,390
up,180,0.45,0.8,190,190,1.0,200,200,1.0,390
up,180,0.45,0.85,190,190,1.0,200,200,1.0,390
up,180,0.45,0.9,190,190,1.0,200,200,1.0,390
up,180,0.45,0.95,190,190,1.0,200,200,1.0,390
up,180,0.5,0.05,212,16,0.07547169811320754,203,177,0.8719211822660099,415
up,180,0.5,0.1,212,24,0.11320754716981132,203,191,0.9408866995073891,415
up,180,0.5,0.15,212,34,0.16037735849056603,203,195,0.9605911330049262,415
up,180,0.5,0.2,212,43,0.2028301886792453,203,200,0.9852216748768473,415
up,180,0.5,0.25,212,48,0.22641509433962265,203,201,0.9901477832512315,415
up,180,0.5,0.3,212,65,0.30660377358490565,203,201,0.9901477832512315,415
up,180,0.5,0.35,212,78,0.36792452830188677,203,201,0.9901477832512315,415
up,180,0.5,0.4,212,96,0.4528301886792453,203,201,0.9901477832512315,415
up,180,0.5,0.45,212,113,0.5330188679245284,203,201,0.9901477832512315,415
up,180,0.5,0.5,212,157,0.7405660377358491,203,202,0.9950738916256158,415
up,180,0.5,0.55,212,202,0.9528301886792453,203,202,0.9950738916256158,415
up,180,0.5,0.6,212,207,0.9764150943396226,203,202,0.9950738916256158,415
up,180,0.5,0.65,212,208,0.9811320754716981,203,202,0.9950738916256158,415
up,180,0.5,0.7,212,211,0.9952830188679245,203,202,0.9950738916256158,415
up,180,0.5,0.75,212,211,0.9952830188679245,203,202,0.9950738916256158,415
up,180,0.5,0.8,212,211,0.9952830188679245,203,202,0.9950738916256158,415
up,180,0.5,0.85,212,211,0.9952830188679245,203,202,0.9950738916256158,415
up,180,0.5,0.9,212,211,0.9952830188679245,203,202,0.9950738916256158,415
up,180,0.5,0.95,212,211,0.9952830188679245,203,202,0.9950738916256158,415
up,180,0.55,0.05,272,18,0.0661764705882353,202,180,0.8910891089108911,474
up,180,0.55,0.1,272,27,0.09926470588235294,202,188,0.9306930693069307,474
up,180,0.55,0.15,272,42,0.15441176470588236,202,197,0.9752475247524752,474
up,180,0.55,0.2,272,57,0.20955882352941177,202,200,0.9900990099009901,474
