sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,utility,downside_risk,selection_score,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,coverage_constraint_satisfied
1723.0,0.7759721416134648,0.7641921397379913,0.7661538461538462,0.7651729929459188,0.7086477074869414,0.7651458489154824,0.25789106075529666,0.23485415108451757,1.098090280986725,0.5138369483919222,0.48616305160807777,0.59,0.4,1337.0,687.0,650.0,True
1723.0,0.7585606500290192,0.7527472527472527,0.7806563039723662,0.7667017783598095,0.7086477074869414,0.7651109410864575,0.25785615292627173,0.2348890589135425,1.0977784751616844,0.5570007651109411,0.4429992348890589,0.565,0.36,1307.0,728.0,579.0,True
1723.0,0.7312826465467208,0.7988721804511278,0.7403846153846154,0.7696283979178716,0.7086477074869414,0.765079365079365,0.25782457691917926,0.23492063492063497,1.0974965098586682,0.4222222222222222,0.5777777777777777,0.66,0.43,1260.0,532.0,728.0,True
1723.0,0.751015670342426,0.7404980340760158,0.800376647834275,0.7704373409551454,0.7086477074869414,0.7650695517774343,0.25781476361724853,0.2349304482225657,1.097408895133946,0.589644513137558,0.41035548686244205,0.54,0.33,1294.0,763.0,531.0,True
1723.0,0.751015670342426,0.8014311270125224,0.7374149659863946,0.7694230464994585,0.7086477074869414,0.7650695517774343,0.25781476361724853,0.2349304482225657,1.097408895133946,0.4319938176197836,0.5680061823802164,0.65,0.435,1294.0,559.0,735.0,True
1723.0,0.751015670342426,0.7489823609226595,0.7863554757630161,0.7676689183428378,0.7086477074869414,0.7650695517774343,0.25781476361724853,0.2349304482225657,1.097408895133946,0.5695517774343122,0.43044822256568777,0.56,0.345,1294.0,737.0,557.0,True
1723.0,0.7109692396982008,0.73,0.8305882352941176,0.7802941176470588,0.7086477074869414,0.7648979591836734,0.25764317102348766,0.23510204081632657,1.095878071193654,0.6530612244897959,0.3469387755102041,0.515,0.28,1225.0,800.0,425.0,True
1723.0,0.7800348229831688,0.7813953488372093,0.7496423462088698,0.7655188475230396,0.7086477074869414,0.7648809523809523,0.25762616422076656,0.23511904761904767,1.0957264706098424,0.4799107142857143,0.5200892857142857,0.615,0.42,1344.0,645.0,699.0,True
1723.0,0.7498549042367962,0.7386215864759428,0.8030592734225621,0.7708404299492524,0.7086477074869414,0.7647058823529411,0.25745109419275536,0.23529411764705888,1.09416715031921,0.5952012383900929,0.40479876160990713,0.535,0.325,1292.0,769.0,523.0,True
1723.0,0.7620429483459082,0.7527472527472527,0.7794871794871795,0.7661172161172161,0.7086477074869414,0.7646610814927647,0.2574062933325789,0.23533891850723532,1.093768489144583,0.5544554455445545,0.44554455445544555,0.565,0.365,1313.0,728.0,585.0,True
1723.0,0.722576900754498,0.73,0.8269662921348314,0.7784831460674158,0.7086477074869414,0.7646586345381526,0.25740384637796687,0.23534136546184736,1.0937467192510881,0.642570281124498,0.357429718875502,0.515,0.29,1245.0,800.0,445.0,True
1723.0,0.7370864770748694,0.7970479704797048,0.7403846153846154,0.76871629293216,0.7086477074869414,0.7645669291338583,0.2573121409736725,0.23543307086614174,1.0929311673463682,0.4267716535433071,0.573228346456693,0.655,0.43,1270.0,542.0,728.0,True
1723.0,0.7788740568775392,0.7572815533980582,0.7729468599033816,0.7651142066507199,0.7086477074869414,0.7645305514157973,0.2572757632556115,0.2354694485842027,1.092607830028578,0.53725782414307,0.46274217585692995,0.57,0.385,1342.0,721.0,621.0,True
1723.0,0.759141033081834,0.7993019197207679,0.7374149659863946,0.7683584428535812,0.7086477074869414,0.764525993883792,0.2572712057236063,0.23547400611620795,1.0925673282028474,0.4380733944954128,0.5619266055045872,0.645,0.435,1308.0,573.0,735.0,True
1723.0,0.759141033081834,0.7489823609226595,0.7845884413309983,0.7667854011268289,0.7086477074869414,0.764525993883792,0.2572712057236063,0.23547400611620795,1.0925673282028474,0.5634556574923547,0.43654434250764523,0.56,0.355,1308.0,737.0,571.0,True
1723.0,0.7394080092861288,0.7346938775510204,0.8122448979591836,0.773469387755102,0.7086477074869414,0.7645211930926217,0.2572664049324359,0.23547880690737832,1.0925246662797445,0.6153846153846154,0.38461538461538464,0.525,0.31,1274.0,784.0,490.0,True
1723.0,0.7759721416134648,0.7717717717717718,0.7570789865871833,0.7644253791794775,0.7086477074869414,0.7643979057591623,0.25714311759897657,0.23560209424083767,1.0914296769201006,0.4981301421091997,0.5018698578908003,0.6,0.41,1337.0,666.0,671.0,True
1723.0,0.7562391178177598,0.7489823609226595,0.784452296819788,0.7667173288712237,0.7086477074869414,0.7643898695318496,0.25713508137166385,0.23561013046815038,1.0913583421083977,0.5656178050652341,0.43438219493476593,0.56,0.35,1303.0,737.0,566.0,True
1723.0,0.7092280905397562,0.7268292682926829,0.8407960199004975,0.7838126440965902,0.7086477074869414,0.7643207855973814,0.2570659974371956,0.23567921440261863,1.0907453085703231,0.6710310965630114,0.32896890343698854,0.505,0.27,1222.0,820.0,402.0,True
1723.0,0.7806152060359838,0.7602836879432624,0.76875,0.7645168439716312,0.7086477074869414,0.7643122676579925,0.2570574794978068,0.23568773234200746,1.090669747396057,0.5241635687732342,0.4758364312267658,0.58,0.395,1345.0,705.0,640.0,True
1723.0,0.7829367382472432,0.7922705314009661,0.7403846153846154,0.7663275733927908,0.7086477074869414,0.7642698295033358,0.25701504134315,0.23573017049666423,1.090293367207262,0.4603409933283914,0.5396590066716086,0.625,0.43,1349.0,621.0,728.0,True
1723.0,0.7730702263493906,0.7973199329983249,0.7374149659863946,0.7673674494923597,0.7086477074869414,0.7642642642642643,0.25700947610407854,0.2357357357357357,1.0902440196516965,0.44819819819819817,0.5518018018018018,0.635,0.435,1332.0,597.0,735.0,True
1723.0,0.7730702263493906,0.793046357615894,0.7403846153846154,0.7667154865002548,0.7086477074869414,0.7642642642642643,0.25700947610407854,0.2357357357357357,1.0902440196516965,0.45345345345345345,0.5465465465465466,0.63,0.43,1332.0,604.0,728.0,True
1723.0,0.706326175275682,0.725181598062954,0.8465473145780051,0.7858644563204795,0.7086477074869414,0.7641741988496302,0.25691941068944446,0.23582580115036977,1.0894457240733586,0.6787181594083813,0.32128184059161874,0.5,0.265,1217.0,826.0,391.0,True
1723.0,0.742890307603018,0.7341772151898734,0.8122448979591836,0.7732110565745285,0.7086477074869414,0.7640625,0.2568077118398142,0.23593750000000002,1.088456527003186,0.6171875,0.3828125,0.52,0.31,1280.0,790.0,490.0,True
1723.0,0.7846778874056878,0.7647907647907648,0.7632776934749621,0.7640342291328635,0.7086477074869414,0.7640532544378699,0.2567984662776841,0.23594674556213013,1.0883746909323793,0.5125739644970414,0.4874260355029586,0.585,0.405,1352.0,693.0,659.0,True
1723.0,0.7452118398142774,0.7346938775510204,0.81,0.7723469387755102,0.7086477074869414,0.764018691588785,0.2567639034285992,0.235981308411215,1.0880688184895093,0.6105919003115264,0.3894080996884735,0.525,0.315,1284.0,784.0,500.0,True
1723.0,0.7156123041207196,0.73,0.8267898383371824,0.7783949191685913,0.7086477074869414,0.7639902676399026,0.25673547947971687,0.23600973236009737,1.0878173408882847,0.64882400648824,0.35117599351175993,0.515,0.285,1233.0,800.0,433.0,True
1723.0,0.7179338363319792,0.8027888446215139,0.7374149659863946,0.7701019053039542,0.7086477074869414,0.7639450282942603,0.2566902401340745,0.23605497170573975,1.0874172159104454,0.4058205335489086,0.5941794664510913,0.67,0.435,1237.0,502.0,735.0,True
1723.0,0.7817759721416134,0.7742424242424243,0.7540029112081513,0.7641226677252878,0.7086477074869414,0.7639198218262806,0.25666503366609483,0.2360801781737194,1.0871943407177034,0.48997772828507796,0.5100222717149221,0.605,0.415,1347.0,660.0,687.0,True
1723.0,0.7544979686593152,0.7374517374517374,0.8030592734225621,0.7702555054371498,0.7086477074869414,0.7638461538461538,0.2565913656859681,0.23615384615384616,1.0865432423184316,0.5976923076923077,0.4023076923076923,0.53,0.325,1300.0,777.0,523.0,True
1723.0,0.7544979686593152,0.7386215864759428,0.800376647834275,0.7694991171551089,0.7086477074869414,0.7638461538461538,0.2565913656859681,0.23615384615384616,1.0865432423184316,0.5915384615384616,0.4084615384615385,0.535,0.33,1300.0,769.0,531.0,True
1723.0,0.7544979686593152,0.746971736204576,0.7863554757630161,0.7666636059837961,0.7086477074869414,0.7638461538461538,0.2565913656859681,0.23615384615384616,1.0865432423184316,0.5715384615384616,0.42846153846153845,0.555,0.345,1300.0,743.0,557.0,True
1723.0,0.7864190365641324,0.7594405594405594,0.76875,0.7640952797202798,0.7086477074869414,0.7638376383763837,0.256582850216198,0.23616236162361626,1.0864680063842131,0.5276752767527675,0.47232472324723246,0.575,0.395,1355.0,715.0,640.0,True
1723.0,0.7248984329657574,0.8015564202334631,0.7374149659863946,0.7694856931099288,0.7086477074869414,0.7638110488390712,0.2565562606788855,0.23618895116092875,1.0862331172472135,0.41152922337870296,0.588470776621297,0.665,0.435,1249.0,514.0,735.0,True
1723.0,0.7272199651770168,0.73,0.8233995584988962,0.7766997792494481,0.7086477074869414,0.7637669592976856,0.2565121711374998,0.23623304070231443,1.085843751470565,0.6384676775738228,0.36153232242617717,0.515,0.295,1253.0,800.0,453.0,True
1723.0,0.7811955890887986,0.7641921397379913,0.7632776934749621,0.7637349166064766,0.7086477074869414,0.763744427934621,0.2564896397744353,0.23625557206537895,1.085644827472924,0.5104011887072808,0.48959881129271915,0.59,0.405,1346.0,687.0,659.0,True
1723.0,0.783517121300058,0.7788018433179723,0.7496423462088698,0.7642220947634211,0.7086477074869414,0.7637037037037037,0.2564489155435179,0.23629629629629634,1.0852853792594015,0.4822222222222222,0.5177777777777778,0.61,0.42,1350.0,651.0,699.0,True
1723.0,0.7539175856065002,0.744,0.7905282331511839,0.767264116575592,0.7086477074869414,0.7636643571978445,0.25640956903765877,0.23633564280215547,1.08493820905511,0.5773672055427251,0.4226327944572748,0.55,0.34,1299.0,750.0,549.0,True
1723.0,0.7562391178177598,0.7404980340760158,0.7962962962962963,0.7683971651861561,0.7086477074869414,0.7636224098234843,0.2563676216632985,0.23637759017651572,1.0845682176210325,0.5855717574827322,0.41442824251726784,0.54,0.335,1303.0,763.0,540.0,True
1723.0,0.7045850261172374,0.7253694581280788,0.8407960199004975,0.7830827390142882,0.7086477074869414,0.7635914332784185,0.25633664511823273,0.2364085667215815,1.0842950772597024,0.6688632619439868,0.3311367380560132,0.51,0.27,1214.0,812.0,402.0,True
1723.0,0.7486941381311666,0.7341772151898734,0.81,0.7720886075949367,0.7086477074869414,0.7635658914728682,0.2563111033126825,0.23643410852713176,1.0840699123716735,0.6124031007751938,0.3875968992248062,0.52,0.315,1290.0,790.0,500.0,True
1723.0,0.751015670342426,0.7346938775510204,0.807843137254902,0.7712685074029613,0.7086477074869414,0.7635239567233385,0.25626916856315274,0.2364760432766615,1.0837003402637897,0.6058732612055642,0.3941267387944359,0.525,0.32,1294.0,784.0,510.0,True
1723.0,0.77539175856065,0.7489823609226595,0.7813021702838063,0.765142265603233,0.7086477074869414,0.7634730538922155,0.25621826573202977,0.23652694610778446,1.083251908284784,0.5516467065868264,0.44835329341317365,0.56,0.375,1336.0,737.0,599.0,True
1723.0,0.7626233313987232,0.746971736204576,0.7845884413309983,0.7657800887677871,0.7086477074869414,0.7633181126331812,0.2560633244729954,0.23668188736681883,1.0818881297669325,0.5654490106544902,0.4345509893455099,0.555,0.355,1314.0,743.0,571.0,True
1723.0,0.730702263493906,0.73,0.8213507625272332,0.7756753812636166,0.7086477074869414,0.7633042096902304,0.2560494215300446,0.23669579030976962,1.0817658446521015,0.6354249404289118,0.36457505957108816,0.515,0.3,1259.0,800.0,459.0,True
1723.0,0.7353453279164248,0.7988721804511278,0.7374149659863946,0.7681435732187611,0.7086477074869414,0.7632202052091555,0.2559654170489697,0.23677979479084454,1.0810272780034818,0.4198895027624309,0.580110497237569,0.66,0.435,1267.0,532.0,735.0,True
1723.0,0.779454439930354,0.7876386687797148,0.7415730337078652,0.76460585124379,0.7086477074869414,0.763216679076694,0.25596189091650823,0.236783320923306,1.0809962877385868,0.469843633655994,0.530156366344006,0.62,0.425,1343.0,631.0,712.0,True
1723.0,0.7156123041207196,0.7268292682926829,0.8353510895883777,0.7810901789405302,0.7086477074869414,0.7631792376317924,0.25592444947160664,0.2368207623682076,1.0806672815016816,0.6650446066504461,0.33495539334955393,0.505,0.275,1233.0,820.0,413.0,True
1723.0,0.7597214161346488,0.746971736204576,0.784452296819788,0.765712016512182,0.7086477074869414,0.7631779984721161,0.2559232103119303,0.2368220015278839,1.0806563945106993,0.5676088617265088,0.43239113827349124,0.555,0.35,1309.0,743.0,566.0,True
1723.0,0.705745792222867,0.8106382978723404,0.7332439678284183,0.7719411328503794,0.7086477074869414,0.7631578947368421,0.2559031065766564,0.23684210526315785,1.0804797833236606,0.38651315789473684,0.6134868421052632,0.68,0.44,1216.0,470.0,746.0,True
1723.0,0.7864190365641324,0.7602836879432624,0.7661538461538462,0.7632187670485543,0.7086477074869414,0.76309963099631,0.2558448428361242,0.23690036900369005,1.0799681060527984,0.5202952029520295,0.4797047970479705,0.58,0.4,1355.0,705.0,650.0,True
1723.0,0.7544979686593152,0.7341772151898734,0.807843137254902,0.7710101762223878,0.7086477074869414,0.7630769230769231,0.25582213491673733,0.2369230769230769,1.0797687512719434,0.6076923076923076,0.3923076923076923,0.52,0.32,1300.0,790.0,510.0,True
1723.0,0.7568195008705746,0.743046357615894,0.7905282331511839,0.766787295383539,0.7086477074869414,0.7630368098159509,0.25578202165576513,0.2369631901840491,1.0794166868579862,0.5789877300613497,0.4210122699386503,0.545,0.34,1304.0,755.0,549.0,True
1723.0,0.7127103888566454,0.725181598062954,0.8407960199004975,0.7829888089817257,0.7086477074869414,0.7630293159609121,0.2557745278007263,0.23697068403908794,1.079350928313718,0.6726384364820847,0.3273615635179153,0.5,0.27,1228.0,826.0,402.0,True
1723.0,0.7811955890887986,0.7489823609226595,0.7799671592775042,0.7644747601000819,0.7086477074869414,0.763001485884101,0.25574669772391523,0.236998514115899,1.0791067559134477,0.5475482912332839,0.4524517087667162,0.56,0.38,1346.0,737.0,609.0,True
1723.0,0.759141033081834,0.7374517374517374,0.800376647834275,0.7689141926430062,0.7086477074869414,0.7629969418960245,0.25574215373583875,0.23700305810397548,1.0790668938273458,0.5940366972477065,0.4059633027522936,0.53,0.33,1308.0,777.0,531.0,True
1723.0,0.771329077190946,0.7489823609226595,0.7804054054054054,0.7646938831640324,0.7086477074869414,0.7629796839729119,0.25572489581272617,0.23702031602708806,1.0789155128098826,0.5545522949586155,0.4454477050413845,0.56,0.37,1329.0,737.0,592.0,True
1723.0,0.7637840975043528,0.7489823609226595,0.7806563039723662,0.7648193324475128,0.7086477074869414,0.7629179331306991,0.25566314497051335,0.2370820668693009,1.078374034555114,0.5600303951367781,0.4399696048632219,0.56,0.36,1316.0,737.0,579.0,True
1723.0,0.7417295414973882,0.73,0.8179916317991632,0.7739958158995817,0.7086477074869414,0.7629107981220657,0.25565600996188,0.23708920187793425,1.078311487561989,0.6259780907668232,0.37402190923317685,0.515,0.305,1278.0,800.0,478.0,True
1723.0,0.788160185722577,0.7527472527472527,0.7746031746031746,0.7636752136752136,0.7086477074869414,0.7628865979381443,0.2556318097779585,0.23711340206185572,1.0780993716722596,0.5360824742268041,0.4639175257731959,0.565,0.39,1358.0,728.0,630.0,True
1723.0,0.7852582704585026,0.7717717717717718,0.7540029112081513,0.7628873414899615,0.7086477074869414,0.7627494456762749,0.25549465751608913,0.2372505543237251,1.0768980424276278,0.49223946784922396,0.5077605321507761,0.6,0.415,1353.0,666.0,687.0,True
1723.0,0.7411491584445734,0.7970479704797048,0.7374149659863946,0.7672314682330497,0.7086477074869414,0.7627251370399374,0.2554703488797516,0.23727486296006262,1.0766852657407355,0.4244322631166797,0.5755677368833203,0.655,0.435,1277.0,542.0,735.0,True
1723.0,0.7899013348810214,0.7572815533980582,0.76875,0.7630157766990291,0.7086477074869414,0.7626745040411462,0.25541971588096046,0.23732549595885377,1.0762422084024372,0.529757531227039,0.47024246877296105,0.57,0.395,1361.0,721.0,640.0,True
1723.0,0.792222867092281,0.7594405594405594,0.7661538461538462,0.7627972027972028,0.7086477074869414,0.7626373626373626,0.2553825744771768,0.2373626373626374,1.0759173276584761,0.5238095238095238,0.47619047619047616,0.575,0.4,1365.0,715.0,650.0,True
1723.0,0.7724898432965758,0.8,0.7332439678284183,0.7666219839142092,0.7086477074869414,0.7625845229151015,0.2553297347549157,0.23741547708489852,1.075455306831623,0.439519158527423,0.560480841472577,0.64,0.44,1331.0,585.0,746.0,True
1723.0,0.7161926871735346,0.8073770491803278,0.7332439678284183,0.7703105085043731,0.7086477074869414,0.7625607779578606,0.2553059897976748,0.2374392220421394,1.0752477522536885,0.39546191247974066,0.6045380875202593,0.675,0.44,1234.0,488.0,746.0,True
1723.0,0.7869994196169472,0.7922705314009661,0.7374149659863946,0.7648427486936804,0.7086477074869414,0.7625368731563422,0.25528208499615646,0.23746312684365778,1.0750388424061745,0.4579646017699115,0.5420353982300885,0.625,0.435,1356.0,621.0,735.0,True
1723.0,0.7771329077190946,0.793046357615894,0.7374149659863946,0.7652306618011443,0.7086477074869414,0.7625093353248693,0.25525454716468354,0.2374906646751307,1.0747982347594693,0.45108289768483945,0.5489171023151606,0.63,0.435,1339.0,604.0,735.0,True
1723.0,0.767266395821242,0.7489823609226595,0.7794871794871795,0.7642347702049195,0.7086477074869414,0.762481089258699,0.2552263010985132,0.23751891074130105,1.0745514969816383,0.5574886535552194,0.44251134644478063,0.56,0.365,1322.0,737.0,585.0,True
1723.0,0.7573998839233894,0.8014311270125224,0.7332439678284183,0.7673375474204703,0.7086477074869414,0.7624521072796935,0.2551973191195077,0.23754789272030652,1.0742983917772824,0.42835249042145596,0.571647509578544,0.65,0.44,1305.0,559.0,746.0,True
1723.0,0.7109692396982008,0.7253694581280788,0.8353510895883777,0.7803602738582283,0.7086477074869414,0.7624489795918368,0.255194191431651,0.23755102040816323,1.0742710807689777,0.6628571428571428,0.33714285714285713,0.51,0.275,1225.0,812.0,413.0,True
1723.0,0.7597214161346488,0.7386215864759428,0.7962962962962963,0.7674589413861195,0.7086477074869414,0.7624140565317036,0.2551592683715178,0.23758594346829642,1.0739661810235266,0.5874713521772346,0.4125286478227655,0.535,0.335,1309.0,769.0,540.0,True
1723.0,0.7887405687753918,0.7876386687797148,0.7403846153846154,0.7640116420821651,0.7086477074869414,0.7623252391464312,0.2550704509862455,0.23767476085356876,1.0731911544591568,0.46431199411331864,0.5356880058866814,0.62,0.43,1359.0,631.0,728.0,True
1723.0,0.7788740568775392,0.746971736204576,0.7813021702838063,0.7641369532441912,0.7086477074869414,0.7622950819672131,0.2550402938070273,0.23770491803278693,1.072928132567494,0.5536512667660208,0.4463487332339791,0.555,0.375,1342.0,743.0,599.0,True
1723.0,0.722576900754498,0.7268292682926829,0.8305882352941176,0.7787087517934003,0.7086477074869414,0.7622489959839357,0.25499420782374993,0.2377510040160643,1.0725263133127318,0.6586345381526104,0.3413654618473896,0.505,0.28,1245.0,820.0,425.0,True
1723.0,0.783517121300058,0.7673048600883653,0.7570789865871833,0.7621919233377743,0.7086477074869414,0.7622222222222222,0.2549674340620365,0.23777777777777775,1.0722929469898732,0.502962962962963,0.49703703703703705,0.595,0.41,1350.0,679.0,671.0,True
1723.0,0.7341845618107952,0.7268292682926829,0.8269662921348314,0.7768977802137571,0.7086477074869414,0.7620553359683795,0.2548005478081937,0.2379446640316205,1.070839511552708,0.6482213438735178,0.35177865612648224,0.505,0.29,1265.0,820.0,445.0,True
1723.0,0.7585606500290192,0.7346938775510204,0.8030592734225621,0.7688765754867912,0.7086477074869414,0.7620504973221117,0.25479570916192595,0.23794950267788828,1.0707974015261648,0.5998469778117828,0.4001530221882173,0.525,0.325,1307.0,784.0,523.0,True
1723.0,0.7585606500290192,0.744,0.7863554757630161,0.7651777378815081,0.7086477074869414,0.7620504973221117,0.25479570916192595,0.23794950267788828,1.0707974015261648,0.5738332058148432,0.42616679418515685,0.55,0.345,1307.0,750.0,557.0,True
1723.0,0.7829367382472432,0.7527472527472527,0.7729468599033816,0.7628470563253171,0.7086477074869414,0.7620459599703484,0.25479117181016264,0.2379540400296516,1.070757915177288,0.5396590066716086,0.4603409933283914,0.565,0.385,1349.0,728.0,621.0,True
1723.0,0.7655252466627974,0.7993019197207679,0.7332439678284183,0.7662729437745931,0.7086477074869414,0.7619408642911296,0.25468607613094385,0.23805913570887038,1.0698437401806207,0.43442001516300227,0.5655799848369977,0.645,0.44,1319.0,573.0,746.0,True
1723.0,0.7190946024376088,0.725181598062954,0.8353510895883777,0.7802663438256658,0.7086477074869414,0.7619047619047619,0.2546499737445761,0.23809523809523814,1.0695298897272194,0.6666666666666666,0.3333333333333333,0.5,0.275,1239.0,826.0,413.0,True
1723.0,0.7846778874056878,0.746971736204576,0.7799671592775042,0.7634694477410401,0.7086477074869414,0.7618343195266272,0.2545795313664414,0.23816568047337283,1.0689177838740023,0.5495562130177515,0.4504437869822485,0.555,0.38,1352.0,743.0,609.0,True
1723.0,0.7748113755078352,0.746971736204576,0.7804054054054054,0.7636885708049908,0.7086477074869414,0.7617977528089888,0.254542964648803,0.23820224719101124,1.068600181780352,0.5565543071161049,0.4434456928838951,0.555,0.37,1335.0,743.0,592.0,True
1723.0,0.791642484039466,0.7602836879432624,0.7632776934749621,0.7617806907091123,0.7086477074869414,0.7617302052785924,0.2544754171184066,0.23826979472140764,1.0680137506138665,0.5168621700879765,0.4831378299120235,0.58,0.405,1364.0,705.0,659.0,True
1723.0,0.779454439930354,0.7973199329983249,0.7332439678284183,0.7652819504133717,0.7086477074869414,0.7617274758004468,0.254472687640261,0.23827252419955325,1.0679900609402202,0.4445271779597915,0.5554728220402085,0.635,0.44,1343.0,597.0,746.0,True
1723.0,0.767266395821242,0.746971736204576,0.7806563039723662,0.7638140200884711,0.7086477074869414,0.7617246596066566,0.2544698714464708,0.23827534039334342,1.0679656192134426,0.5620272314674736,0.4379727685325265,0.555,0.36,1322.0,743.0,579.0,True
1723.0,0.7620429483459082,0.7341772151898734,0.8030592734225621,0.7686182443062177,0.7086477074869414,0.7616146230007617,0.2543598348405759,0.23838537699923834,1.0670110643631827,0.6016755521706016,0.3983244478293983,0.52,0.325,1313.0,790.0,523.0,True
1723.0,0.7887405687753918,0.7742424242424243,0.7496423462088698,0.7619423852256471,0.7086477074869414,0.7615894039735099,0.25433461581332417,0.23841059602649006,1.0667924163281097,0.4856512141280353,0.5143487858719646,0.605,0.42,1359.0,660.0,699.0,True
1723.0,0.7643644805571678,0.7374517374517374,0.7962962962962963,0.7668740168740169,0.7086477074869414,0.7615793470007594,0.2543245588405736,0.23842065299924065,1.0667052356466098,0.5899772209567198,0.41002277904328016,0.53,0.335,1317.0,777.0,540.0,True
1723.0,0.7666860127684272,0.744,0.7845884413309983,0.7642942206654991,0.7086477074869414,0.761544284632854,0.2542894964726682,0.23845571536714605,1.066401348699666,0.5677517032551098,0.43224829674489024,0.55,0.355,1321.0,750.0,571.0,True
1723.0,0.7179338363319792,0.7253694581280788,0.8305882352941176,0.7779788467110982,0.7086477074869414,0.761519805982215,0.25426501782202926,0.23848019401778497,1.066189244223221,0.65642683912692,0.34357316087308004,0.51,0.28,1237.0,812.0,425.0,True
1723.0,0.79570516540917,0.7572815533980582,0.7661538461538462,0.7617176997759523,0.7086477074869414,0.7614879649890591,0.25423317682887336,0.23851203501094087,1.0659134111082125,0.525893508388038,0.47410649161196206,0.57,0.4,1371.0,721.0,650.0,True
1723.0,0.7614625652930934,0.7404980340760158,0.7905282331511839,0.7655131336135998,0.7086477074869414,0.7614329268292683,0.25417813866908257,0.23856707317073167,1.0654367985106594,0.5815548780487805,0.4184451219512195,0.54,0.34,1312.0,763.0,549.0,True
1723.0,0.7614625652930934,0.743046357615894,0.7863554757630161,0.7647009166894551,0.7086477074869414,0.7614329268292683,0.25417813866908257,0.23856707317073167,1.0654367985106594,0.5754573170731707,0.4245426829268293,0.545,0.345,1312.0,755.0,557.0,True
1723.0,0.7127103888566454,0.8106382978723404,0.7308707124010554,0.770754505136698,0.7086477074869414,0.761400651465798,0.2541458633056123,0.23859934853420195,1.0651574066187437,0.38273615635179153,0.6172638436482085,0.68,0.445,1228.0,470.0,758.0,True
1723.0,0.7637840975043528,0.744,0.784452296819788,0.764226148409894,0.7086477074869414,0.7613981762917933,0.25414338813160753,0.2386018237082067,1.0651359833796035,0.5699088145896657,0.43009118541033436,0.55,0.35,1316.0,750.0,566.0,True
1723.0,0.7272199651770168,0.7268292682926829,0.8267898383371824,0.7768095533149326,0.7086477074869414,0.7613727055067837,0.25411791734659794,0.2386272944932163,1.064915553295275,0.6544293695131684,0.3455706304868316,0.505,0.285,1253.0,820.0,433.0,True
1723.0,0.7295414973882762,0.7253694581280788,0.8269662921348314,0.7761678751314551,0.7086477074869414,0.7613365155131265,0.25408172735294077,0.23866348448687347,1.064602437608822,0.6459824980111376,0.3540175019888624,0.51,0.29,1257.0,812.0,445.0,True
1723.0,0.7707486941381312,0.746971736204576,0.7794871794871795,0.7632294578458778,0.7086477074869414,0.7612951807228916,0.25404039256270583,0.2387048192771084,1.0642449253100106,0.5594879518072289,0.44051204819277107,0.555,0.365,1328.0,743.0,585.0,True
1723.0,0.7974463145676146,0.7594405594405594,0.7632776934749621,0.7613591264577608,0.7086477074869414,0.7612809315866085,0.2540261434264227,0.23871906841339152,1.0641217105728806,0.5203784570596798,0.4796215429403202,0.575,0.405,1374.0,715.0,659.0,True
1723.0,0.7486941381311666,0.73,0.8122448979591836,0.7711224489795918,0.7086477074869414,0.7612403100775194,0.2539855219173336,0.23875968992248064,1.0637705301083127,0.6201550387596899,0.3798449612403101,0.515,0.31,1290.0,800.0,490.0,True
1723.0,0.7243180499129426,0.8027888446215139,0.7332439678284183,0.7680164062249661,0.7086477074869414,0.7612179487179487,0.2539631605577629,0.23878205128205132,1.0635772630070068,0.40224358974358976,0.5977564102564102,0.67,0.44,1248.0,502.0,746.0,True
1723.0,0.763203714451538,0.7346938775510204,0.800376647834275,0.7675352626926477,0.7086477074869414,0.7612167300380228,0.25396194187783705,0.23878326996197718,1.0635667311125978,0.5961977186311787,0.4038022813688213,0.525,0.33,1315.0,784.0,531.0,True
1723.0,0.738827626233314,0.7268292682926829,0.8233995584988962,0.7751144133957896,0.7086477074869414,0.7611940298507462,0.2539392416905605,0.23880597014925375,1.063370574579222,0.6441476826394344,0.3558523173605656,0.505,0.295,1273.0,820.0,453.0,True
1723.0,0.702263493905978,0.8119469026548672,0.7308707124010554,0.7714088075279613,0.7086477074869414,0.7611570247933884,0.25390223663320266,0.23884297520661157,1.0630508869417827,0.37355371900826445,0.6264462809917355,0.685,0.445,1210.0,452.0,758.0,True
1723.0,0.7312826465467208,0.8015564202334631,0.7332439678284183,0.7674001940309407,0.7086477074869414,0.7611111111111111,0.2538563229509253,0.23888888888888893,1.062654375143408,0.40793650793650793,0.5920634920634921,0.665,0.44,1260.0,514.0,746.0,True
1723.0,0.791642484039466,0.7647907647907648,0.7570789865871833,0.760934875688974,0.7086477074869414,0.7609970674486803,0.2537422792884946,0.23900293255131966,1.0616701501518606,0.5080645161290323,0.49193548387096775,0.585,0.41,1364.0,693.0,671.0,True
1723.0,0.7260591990713872,0.725181598062954,0.8305882352941176,0.7778849166785358,0.7086477074869414,0.7609912070343725,0.25373641887418674,0.2390087929656275,1.0616195987010288,0.6602717825739408,0.33972821742605913,0.5,0.28,1251.0,826.0,425.0,True
1723.0,0.779454439930354,0.8,0.7308707124010554,0.7654353562005277,0.7086477074869414,0.7609828741623231,0.25372808600213737,0.23901712583767687,1.061547724301777,0.4355919583023083,0.5644080416976918,0.64,0.445,1343.0,585.0,758.0,True
