prediction_side,decision_second_bucket,current_price_bucket,order_delay_seconds,limit_price,win_market_count,win_fill_market_count,a_win_market_fill,lose_market_count,lose_fill_market_count,a_lose_market_fill,fallback_level
up,120_149,0.00_0.05,120,0.45,4,4,1.0,106,104,0.9811320754716981,fine
up,120_149,0.05_0.10,120,0.45,15,14,0.9333333333333333,246,246,1.0,fine
up,120_149,0.10_0.15,120,0.45,61,61,1.0,378,377,0.9973544973544973,fine
up,120_149,0.15_0.20,120,0.45,51,51,1.0,286,286,1.0,fine
up,120_149,0.20_0.25,120,0.45,88,87,0.9886363636363636,355,355,1.0,fine
up,120_149,0.25_0.30,120,0.45,153,153,1.0,440,440,1.0,fine
up,120_149,0.30_0.35,120,0.45,165,163,0.9878787878787879,325,325,1.0,fine
up,120_149,0.35_0.40,120,0.45,161,158,0.9813664596273292,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,120,0.45,225,208,0.9244444444444444,320,320,1.0,fine
up,120_149,0.45_0.50,120,0.45,272,213,0.7830882352941176,321,321,1.0,fine
up,120_149,0.50_0.55,120,0.45,295,193,0.6542372881355932,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,120,0.45,369,206,0.5582655826558266,269,268,0.9962825278810409,fine
up,120_149,0.60_0.65,120,0.45,296,115,0.3885135135135135,154,153,0.9935064935064936,fine
up,120_149,0.65_0.70,120,0.45,419,158,0.37708830548926014,210,210,1.0,fine
up,120_149,0.70_0.75,120,0.45,318,84,0.2641509433962264,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,120,0.45,356,73,0.2050561797752809,103,103,1.0,fine
up,120_149,0.80_0.85,120,0.45,344,64,0.18604651162790697,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,120,0.45,325,44,0.13538461538461538,36,36,1.0,fine
up,120_149,0.90_0.95,120,0.45,327,20,0.06116207951070336,11,11,1.0,fine
up,120_149,0.95_1.00,120,0.45,60,3,0.05,1,1,1.0,fine
up,any,any,120,0.45,4304,2072,0.48141263940520446,4294,4285,0.9979040521658128,side_delay_price
up,120_149,0.00_0.05,120,0.5,4,4,1.0,106,104,0.9811320754716981,fine
up,120_149,0.05_0.10,120,0.5,15,14,0.9333333333333333,246,246,1.0,fine
up,120_149,0.10_0.15,120,0.5,61,61,1.0,378,377,0.9973544973544973,fine
up,120_149,0.15_0.20,120,0.5,51,51,1.0,286,286,1.0,fine
up,120_149,0.20_0.25,120,0.5,88,88,1.0,355,355,1.0,fine
up,120_149,0.25_0.30,120,0.5,153,153,1.0,440,440,1.0,fine
up,120_149,0.30_0.35,120,0.5,165,165,1.0,325,325,1.0,fine
up,120_149,0.35_0.40,120,0.5,161,160,0.9937888198757764,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,120,0.5,225,218,0.9688888888888889,320,320,1.0,fine
up,120_149,0.45_0.50,120,0.5,272,261,0.9595588235294118,321,321,1.0,fine
up,120_149,0.50_0.55,120,0.5,295,241,0.8169491525423729,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,120,0.5,369,230,0.6233062330623306,269,269,1.0,fine
up,120_149,0.60_0.65,120,0.5,296,147,0.4966216216216216,154,153,0.9935064935064936,fine
up,120_149,0.65_0.70,120,0.5,419,193,0.4606205250596659,210,210,1.0,fine
up,120_149,0.70_0.75,120,0.5,318,95,0.29874213836477986,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,120,0.5,356,91,0.2556179775280899,103,103,1.0,fine
up,120_149,0.80_0.85,120,0.5,344,78,0.22674418604651161,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,120,0.5,325,50,0.15384615384615385,36,36,1.0,fine
up,120_149,0.90_0.95,120,0.5,327,23,0.07033639143730887,11,11,1.0,fine
up,120_149,0.95_1.00,120,0.5,60,4,0.06666666666666667,1,1,1.0,fine
up,any,any,120,0.5,4304,2327,0.5406598513011153,4294,4286,0.9981369352585002,side_delay_price
up,120_149,0.00_0.05,120,0.55,4,4,1.0,106,104,0.9811320754716981,fine
up,120_149,0.05_0.10,120,0.55,15,14,0.9333333333333333,246,246,1.0,fine
up,120_149,0.10_0.15,120,0.55,61,61,1.0,378,377,0.9973544973544973,fine
up,120_149,0.15_0.20,120,0.55,51,51,1.0,286,286,1.0,fine
up,120_149,0.20_0.25,120,0.55,88,88,1.0,355,355,1.0,fine
up,120_149,0.25_0.30,120,0.55,153,153,1.0,440,440,1.0,fine
up,120_149,0.30_0.35,120,0.55,165,165,1.0,325,325,1.0,fine
up,120_149,0.35_0.40,120,0.55,161,161,1.0,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,120,0.55,225,224,0.9955555555555555,320,320,1.0,fine
up,120_149,0.45_0.50,120,0.55,272,266,0.9779411764705882,321,321,1.0,fine
up,120_149,0.50_0.55,120,0.55,295,279,0.9457627118644067,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,120,0.55,369,287,0.7777777777777778,269,269,1.0,fine
up,120_149,0.60_0.65,120,0.55,296,184,0.6216216216216216,154,154,1.0,fine
up,120_149,0.65_0.70,120,0.55,419,229,0.5465393794749404,210,210,1.0,fine
up,120_149,0.70_0.75,120,0.55,318,118,0.3710691823899371,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,120,0.55,356,110,0.3089887640449438,103,103,1.0,fine
up,120_149,0.80_0.85,120,0.55,344,91,0.26453488372093026,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,120,0.55,325,57,0.1753846153846154,36,36,1.0,fine
up,120_149,0.90_0.95,120,0.55,327,30,0.09174311926605505,11,11,1.0,fine
up,120_149,0.95_1.00,120,0.55,60,4,0.06666666666666667,1,1,1.0,fine
up,any,any,120,0.55,4304,2576,0.5985130111524164,4294,4287,0.9983698183511877,side_delay_price
up,120_149,0.00_0.05,120,0.6,4,4,1.0,106,104,0.9811320754716981,fine
up,120_149,0.05_0.10,120,0.6,15,14,0.9333333333333333,246,246,1.0,fine
up,120_149,0.10_0.15,120,0.6,61,61,1.0,378,377,0.9973544973544973,fine
up,120_149,0.15_0.20,120,0.6,51,51,1.0,286,286,1.0,fine
up,120_149,0.20_0.25,120,0.6,88,88,1.0,355,355,1.0,fine
up,120_149,0.25_0.30,120,0.6,153,153,1.0,440,440,1.0,fine
up,120_149,0.30_0.35,120,0.6,165,165,1.0,325,325,1.0,fine
up,120_149,0.35_0.40,120,0.6,161,161,1.0,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,120,0.6,225,225,1.0,320,320,1.0,fine
up,120_149,0.45_0.50,120,0.6,272,269,0.9889705882352942,321,321,1.0,fine
up,120_149,0.50_0.55,120,0.6,295,285,0.9661016949152542,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,120,0.6,369,342,0.926829268292683,269,269,1.0,fine
up,120_149,0.60_0.65,120,0.6,296,210,0.7094594594594594,154,154,1.0,fine
up,120_149,0.65_0.70,120,0.6,419,268,0.639618138424821,210,210,1.0,fine
up,120_149,0.70_0.75,120,0.6,318,146,0.4591194968553459,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,120,0.6,356,127,0.35674157303370785,103,103,1.0,fine
up,120_149,0.80_0.85,120,0.6,344,103,0.29941860465116277,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,120,0.6,325,69,0.2123076923076923,36,36,1.0,fine
up,120_149,0.90_0.95,120,0.6,327,37,0.11314984709480122,11,11,1.0,fine
up,120_149,0.95_1.00,120,0.6,60,4,0.06666666666666667,1,1,1.0,fine
up,any,any,120,0.6,4304,2782,0.6463754646840149,4294,4287,0.9983698183511877,side_delay_price
up,120_149,0.00_0.05,120,0.65,4,4,1.0,106,104,0.9811320754716981,fine
up,120_149,0.05_0.10,120,0.65,15,14,0.9333333333333333,246,246,1.0,fine
up,120_149,0.10_0.15,120,0.65,61,61,1.0,378,377,0.9973544973544973,fine
up,120_149,0.15_0.20,120,0.65,51,51,1.0,286,286,1.0,fine
up,120_149,0.20_0.25,120,0.65,88,88,1.0,355,355,1.0,fine
up,120_149,0.25_0.30,120,0.65,153,153,1.0,440,440,1.0,fine
up,120_149,0.30_0.35,120,0.65,165,165,1.0,325,325,1.0,fine
up,120_149,0.35_0.40,120,0.65,161,161,1.0,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,120,0.65,225,225,1.0,320,320,1.0,fine
up,120_149,0.45_0.50,120,0.65,272,270,0.9926470588235294,321,321,1.0,fine
up,120_149,0.50_0.55,120,0.65,295,291,0.9864406779661017,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,120,0.65,369,358,0.9701897018970189,269,269,1.0,fine
up,120_149,0.60_0.65,120,0.65,296,280,0.9459459459459459,154,154,1.0,fine
up,120_149,0.65_0.70,120,0.65,419,328,0.7828162291169452,210,210,1.0,fine
up,120_149,0.70_0.75,120,0.65,318,181,0.5691823899371069,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,120,0.65,356,153,0.4297752808988764,103,103,1.0,fine
up,120_149,0.80_0.85,120,0.65,344,118,0.3430232558139535,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,120,0.65,325,84,0.25846153846153846,36,36,1.0,fine
up,120_149,0.90_0.95,120,0.65,327,42,0.12844036697247707,11,11,1.0,fine
up,120_149,0.95_1.00,120,0.65,60,4,0.06666666666666667,1,1,1.0,fine
up,any,any,120,0.65,4304,3031,0.704228624535316,4294,4287,0.9983698183511877,side_delay_price
up,120_149,0.00_0.05,120,0.7,4,4,1.0,106,104,0.9811320754716981,fine
up,120_149,0.05_0.10,120,0.7,15,14,0.9333333333333333,246,246,1.0,fine
up,120_149,0.10_0.15,120,0.7,61,61,1.0,378,377,0.9973544973544973,fine
up,120_149,0.15_0.20,120,0.7,51,51,1.0,286,286,1.0,fine
up,120_149,0.20_0.25,120,0.7,88,88,1.0,355,355,1.0,fine
up,120_149,0.25_0.30,120,0.7,153,153,1.0,440,440,1.0,fine
up,120_149,0.30_0.35,120,0.7,165,165,1.0,325,325,1.0,fine
up,120_149,0.35_0.40,120,0.7,161,161,1.0,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,120,0.7,225,225,1.0,320,320,1.0,fine
up,120_149,0.45_0.50,120,0.7,272,271,0.9963235294117647,321,321,1.0,fine
up,120_149,0.50_0.55,120,0.7,295,293,0.9932203389830508,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,120,0.7,369,365,0.989159891598916,269,269,1.0,fine
up,120_149,0.60_0.65,120,0.7,296,289,0.9763513513513513,154,154,1.0,fine
up,120_149,0.65_0.70,120,0.7,419,399,0.9522673031026253,210,210,1.0,fine
up,120_149,0.70_0.75,120,0.7,318,233,0.7327044025157232,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,120,0.7,356,197,0.5533707865168539,103,103,1.0,fine
up,120_149,0.80_0.85,120,0.7,344,147,0.4273255813953488,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,120,0.7,325,101,0.31076923076923074,36,36,1.0,fine
up,120_149,0.90_0.95,120,0.7,327,48,0.14678899082568808,11,11,1.0,fine
up,120_149,0.95_1.00,120,0.7,60,6,0.1,1,1,1.0,fine
up,any,any,120,0.7,4304,3271,0.7599907063197026,4294,4287,0.9983698183511877,side_delay_price
up,120_149,0.00_0.05,150,0.45,4,4,1.0,106,99,0.9339622641509434,fine
up,120_149,0.05_0.10,150,0.45,15,14,0.9333333333333333,246,245,0.9959349593495935,fine
up,120_149,0.10_0.15,150,0.45,61,59,0.9672131147540983,378,377,0.9973544973544973,fine
up,120_149,0.15_0.20,150,0.45,51,49,0.9607843137254902,286,286,1.0,fine
up,120_149,0.20_0.25,150,0.45,88,84,0.9545454545454546,355,355,1.0,fine
up,120_149,0.25_0.30,150,0.45,153,137,0.8954248366013072,440,439,0.9977272727272727,fine
up,120_149,0.30_0.35,150,0.45,165,139,0.8424242424242424,325,325,1.0,fine
up,120_149,0.35_0.40,150,0.45,161,127,0.7888198757763976,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,150,0.45,225,166,0.7377777777777778,320,319,0.996875,fine
up,120_149,0.45_0.50,150,0.45,272,180,0.6617647058823529,321,321,1.0,fine
up,120_149,0.50_0.55,150,0.45,295,168,0.5694915254237288,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,150,0.45,369,195,0.5284552845528455,269,268,0.9962825278810409,fine
up,120_149,0.60_0.65,150,0.45,296,110,0.3716216216216216,154,152,0.987012987012987,fine
up,120_149,0.65_0.70,150,0.45,419,151,0.360381861575179,210,210,1.0,fine
up,120_149,0.70_0.75,150,0.45,318,81,0.25471698113207547,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,150,0.45,356,73,0.2050561797752809,103,103,1.0,fine
up,120_149,0.80_0.85,150,0.45,344,64,0.18604651162790697,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,150,0.45,325,44,0.13538461538461538,36,36,1.0,fine
up,120_149,0.90_0.95,150,0.45,327,20,0.06116207951070336,11,11,1.0,fine
up,120_149,0.95_1.00,150,0.45,60,3,0.05,1,1,1.0,fine
up,any,any,150,0.45,4304,1868,0.4340148698884758,4294,4276,0.9958081043316255,side_delay_price
up,120_149,0.00_0.05,150,0.5,4,4,1.0,106,99,0.9339622641509434,fine
up,120_149,0.05_0.10,150,0.5,15,14,0.9333333333333333,246,245,0.9959349593495935,fine
up,120_149,0.10_0.15,150,0.5,61,59,0.9672131147540983,378,377,0.9973544973544973,fine
up,120_149,0.15_0.20,150,0.5,51,50,0.9803921568627451,286,286,1.0,fine
up,120_149,0.20_0.25,150,0.5,88,85,0.9659090909090909,355,355,1.0,fine
up,120_149,0.25_0.30,150,0.5,153,140,0.9150326797385621,440,439,0.9977272727272727,fine
up,120_149,0.30_0.35,150,0.5,165,149,0.9030303030303031,325,325,1.0,fine
up,120_149,0.35_0.40,150,0.5,161,136,0.84472049689441,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,150,0.5,225,184,0.8177777777777778,320,319,0.996875,fine
up,120_149,0.45_0.50,150,0.5,272,203,0.7463235294117647,321,321,1.0,fine
up,120_149,0.50_0.55,150,0.5,295,197,0.6677966101694915,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,150,0.5,369,212,0.5745257452574526,269,269,1.0,fine
up,120_149,0.60_0.65,150,0.5,296,133,0.44932432432432434,154,153,0.9935064935064936,fine
up,120_149,0.65_0.70,150,0.5,419,183,0.43675417661097854,210,210,1.0,fine
up,120_149,0.70_0.75,150,0.5,318,92,0.2893081761006289,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,150,0.5,356,87,0.2443820224719101,103,103,1.0,fine
up,120_149,0.80_0.85,150,0.5,344,76,0.22093023255813954,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,150,0.5,325,50,0.15384615384615385,36,36,1.0,fine
up,120_149,0.90_0.95,150,0.5,327,23,0.07033639143730887,11,11,1.0,fine
up,120_149,0.95_1.00,150,0.5,60,4,0.06666666666666667,1,1,1.0,fine
up,any,any,150,0.5,4304,2081,0.48350371747211895,4294,4278,0.9962738705170004,side_delay_price
up,120_149,0.00_0.05,150,0.55,4,4,1.0,106,99,0.9339622641509434,fine
up,120_149,0.05_0.10,150,0.55,15,14,0.9333333333333333,246,245,0.9959349593495935,fine
up,120_149,0.10_0.15,150,0.55,61,59,0.9672131147540983,378,377,0.9973544973544973,fine
up,120_149,0.15_0.20,150,0.55,51,50,0.9803921568627451,286,286,1.0,fine
up,120_149,0.20_0.25,150,0.55,88,85,0.9659090909090909,355,355,1.0,fine
up,120_149,0.25_0.30,150,0.55,153,145,0.9477124183006536,440,439,0.9977272727272727,fine
up,120_149,0.30_0.35,150,0.55,165,155,0.9393939393939394,325,325,1.0,fine
up,120_149,0.35_0.40,150,0.55,161,141,0.8757763975155279,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,150,0.55,225,196,0.8711111111111111,320,320,1.0,fine
up,120_149,0.45_0.50,150,0.55,272,220,0.8088235294117647,321,321,1.0,fine
up,120_149,0.50_0.55,150,0.55,295,220,0.7457627118644068,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,150,0.55,369,244,0.6612466124661247,269,269,1.0,fine
up,120_149,0.60_0.65,150,0.55,296,160,0.5405405405405406,154,154,1.0,fine
up,120_149,0.65_0.70,150,0.55,419,212,0.5059665871121718,210,210,1.0,fine
up,120_149,0.70_0.75,150,0.55,318,113,0.3553459119496855,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,150,0.55,356,106,0.29775280898876405,103,103,1.0,fine
up,120_149,0.80_0.85,150,0.55,344,90,0.2616279069767442,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,150,0.55,325,56,0.1723076923076923,36,36,1.0,fine
up,120_149,0.90_0.95,150,0.55,327,30,0.09174311926605505,11,11,1.0,fine
up,120_149,0.95_1.00,150,0.55,60,4,0.06666666666666667,1,1,1.0,fine
up,any,any,150,0.55,4304,2304,0.5353159851301115,4294,4280,0.9967396367023754,side_delay_price
up,120_149,0.00_0.05,150,0.6,4,4,1.0,106,99,0.9339622641509434,fine
up,120_149,0.05_0.10,150,0.6,15,14,0.9333333333333333,246,245,0.9959349593495935,fine
up,120_149,0.10_0.15,150,0.6,61,60,0.9836065573770492,378,377,0.9973544973544973,fine
up,120_149,0.15_0.20,150,0.6,51,50,0.9803921568627451,286,286,1.0,fine
up,120_149,0.20_0.25,150,0.6,88,86,0.9772727272727273,355,355,1.0,fine
up,120_149,0.25_0.30,150,0.6,153,148,0.9673202614379085,440,439,0.9977272727272727,fine
up,120_149,0.30_0.35,150,0.6,165,158,0.9575757575757575,325,325,1.0,fine
up,120_149,0.35_0.40,150,0.6,161,145,0.9006211180124224,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,150,0.6,225,206,0.9155555555555556,320,320,1.0,fine
up,120_149,0.45_0.50,150,0.6,272,239,0.8786764705882353,321,321,1.0,fine
up,120_149,0.50_0.55,150,0.6,295,238,0.8067796610169492,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,150,0.6,369,280,0.7588075880758808,269,269,1.0,fine
up,120_149,0.60_0.65,150,0.6,296,179,0.6047297297297297,154,154,1.0,fine
up,120_149,0.65_0.70,150,0.6,419,240,0.5727923627684964,210,210,1.0,fine
up,120_149,0.70_0.75,150,0.6,318,133,0.41823899371069184,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,150,0.6,356,119,0.3342696629213483,103,103,1.0,fine
up,120_149,0.80_0.85,150,0.6,344,99,0.2877906976744186,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,150,0.6,325,68,0.20923076923076922,36,36,1.0,fine
up,120_149,0.90_0.95,150,0.6,327,37,0.11314984709480122,11,11,1.0,fine
up,120_149,0.95_1.00,150,0.6,60,4,0.06666666666666667,1,1,1.0,fine
up,any,any,150,0.6,4304,2507,0.5824814126394052,4294,4280,0.9967396367023754,side_delay_price
up,120_149,0.00_0.05,150,0.65,4,4,1.0,106,99,0.9339622641509434,fine
up,120_149,0.05_0.10,150,0.65,15,14,0.9333333333333333,246,245,0.9959349593495935,fine
up,120_149,0.10_0.15,150,0.65,61,61,1.0,378,377,0.9973544973544973,fine
up,120_149,0.15_0.20,150,0.65,51,51,1.0,286,286,1.0,fine
up,120_149,0.20_0.25,150,0.65,88,87,0.9886363636363636,355,355,1.0,fine
up,120_149,0.25_0.30,150,0.65,153,152,0.9934640522875817,440,439,0.9977272727272727,fine
up,120_149,0.30_0.35,150,0.65,165,161,0.9757575757575757,325,325,1.0,fine
up,120_149,0.35_0.40,150,0.65,161,151,0.937888198757764,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,150,0.65,225,215,0.9555555555555556,320,320,1.0,fine
up,120_149,0.45_0.50,150,0.65,272,254,0.9338235294117647,321,321,1.0,fine
up,120_149,0.50_0.55,150,0.65,295,259,0.8779661016949153,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,150,0.65,369,304,0.8238482384823849,269,269,1.0,fine
up,120_149,0.60_0.65,150,0.65,296,219,0.7398648648648649,154,154,1.0,fine
up,120_149,0.65_0.70,150,0.65,419,266,0.6348448687350835,210,210,1.0,fine
up,120_149,0.70_0.75,150,0.65,318,157,0.4937106918238994,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,150,0.65,356,142,0.398876404494382,103,103,1.0,fine
up,120_149,0.80_0.85,150,0.65,344,113,0.32848837209302323,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,150,0.65,325,80,0.24615384615384617,36,36,1.0,fine
up,120_149,0.90_0.95,150,0.65,327,42,0.12844036697247707,11,11,1.0,fine
up,120_149,0.95_1.00,150,0.65,60,4,0.06666666666666667,1,1,1.0,fine
up,any,any,150,0.65,4304,2736,0.6356877323420075,4294,4280,0.9967396367023754,side_delay_price
up,120_149,0.00_0.05,150,0.7,4,4,1.0,106,99,0.9339622641509434,fine
up,120_149,0.05_0.10,150,0.7,15,14,0.9333333333333333,246,245,0.9959349593495935,fine
up,120_149,0.10_0.15,150,0.7,61,61,1.0,378,377,0.9973544973544973,fine
up,120_149,0.15_0.20,150,0.7,51,51,1.0,286,286,1.0,fine
up,120_149,0.20_0.25,150,0.7,88,88,1.0,355,355,1.0,fine
up,120_149,0.25_0.30,150,0.7,153,152,0.9934640522875817,440,439,0.9977272727272727,fine
up,120_149,0.30_0.35,150,0.7,165,164,0.9939393939393939,325,325,1.0,fine
up,120_149,0.35_0.40,150,0.7,161,154,0.9565217391304348,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,150,0.7,225,222,0.9866666666666667,320,320,1.0,fine
up,120_149,0.45_0.50,150,0.7,272,264,0.9705882352941176,321,321,1.0,fine
up,120_149,0.50_0.55,150,0.7,295,273,0.9254237288135593,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,150,0.7,369,326,0.8834688346883469,269,269,1.0,fine
up,120_149,0.60_0.65,150,0.7,296,245,0.8277027027027027,154,154,1.0,fine
up,120_149,0.65_0.70,150,0.7,419,315,0.7517899761336515,210,210,1.0,fine
up,120_149,0.70_0.75,150,0.7,318,192,0.6037735849056604,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,150,0.7,356,165,0.46348314606741575,103,103,1.0,fine
up,120_149,0.80_0.85,150,0.7,344,136,0.3953488372093023,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,150,0.7,325,92,0.28307692307692306,36,36,1.0,fine
up,120_149,0.90_0.95,150,0.7,327,47,0.1437308868501529,11,11,1.0,fine
up,120_149,0.95_1.00,150,0.7,60,6,0.1,1,1,1.0,fine
up,any,any,150,0.7,4304,2971,0.6902881040892194,4294,4280,0.9967396367023754,side_delay_price
up,120_149,0.00_0.05,180,0.45,4,4,1.0,106,90,0.8490566037735849,fine
up,120_149,0.05_0.10,180,0.45,15,14,0.9333333333333333,246,232,0.943089430894309,fine
up,120_149,0.10_0.15,180,0.45,61,55,0.9016393442622951,378,373,0.9867724867724867,fine
up,120_149,0.15_0.20,180,0.45,51,44,0.8627450980392157,286,286,1.0,fine
up,120_149,0.20_0.25,180,0.45,88,77,0.875,355,355,1.0,fine
up,120_149,0.25_0.30,180,0.45,153,124,0.8104575163398693,440,439,0.9977272727272727,fine
up,120_149,0.30_0.35,180,0.45,165,123,0.7454545454545455,325,325,1.0,fine
up,120_149,0.35_0.40,180,0.45,161,105,0.6521739130434783,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,180,0.45,225,142,0.6311111111111111,320,318,0.99375,fine
up,120_149,0.45_0.50,180,0.45,272,158,0.5808823529411765,321,321,1.0,fine
up,120_149,0.50_0.55,180,0.45,295,147,0.49830508474576274,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,180,0.45,369,168,0.45528455284552843,269,268,0.9962825278810409,fine
up,120_149,0.60_0.65,180,0.45,296,99,0.3344594594594595,154,151,0.9805194805194806,fine
up,120_149,0.65_0.70,180,0.45,419,134,0.3198090692124105,210,210,1.0,fine
up,120_149,0.70_0.75,180,0.45,318,75,0.2358490566037736,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,180,0.45,356,71,0.199438202247191,103,103,1.0,fine
up,120_149,0.80_0.85,180,0.45,344,62,0.18023255813953487,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,180,0.45,325,43,0.13230769230769232,36,36,1.0,fine
up,120_149,0.90_0.95,180,0.45,327,20,0.06116207951070336,11,11,1.0,fine
up,120_149,0.95_1.00,180,0.45,60,3,0.05,1,1,1.0,fine
up,any,any,180,0.45,4304,1668,0.387546468401487,4294,4248,0.9892873777363763,side_delay_price
up,120_149,0.00_0.05,180,0.5,4,4,1.0,106,90,0.8490566037735849,fine
up,120_149,0.05_0.10,180,0.5,15,14,0.9333333333333333,246,232,0.943089430894309,fine
up,120_149,0.10_0.15,180,0.5,61,56,0.9180327868852459,378,373,0.9867724867724867,fine
up,120_149,0.15_0.20,180,0.5,51,46,0.9019607843137255,286,286,1.0,fine
up,120_149,0.20_0.25,180,0.5,88,80,0.9090909090909091,355,355,1.0,fine
up,120_149,0.25_0.30,180,0.5,153,130,0.8496732026143791,440,439,0.9977272727272727,fine
up,120_149,0.30_0.35,180,0.5,165,128,0.7757575757575758,325,325,1.0,fine
up,120_149,0.35_0.40,180,0.5,161,118,0.7329192546583851,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,180,0.5,225,158,0.7022222222222222,320,319,0.996875,fine
up,120_149,0.45_0.50,180,0.5,272,179,0.6580882352941176,321,321,1.0,fine
up,120_149,0.50_0.55,180,0.5,295,169,0.5728813559322034,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,180,0.5,369,190,0.5149051490514905,269,269,1.0,fine
up,120_149,0.60_0.65,180,0.5,296,122,0.41216216216216217,154,153,0.9935064935064936,fine
up,120_149,0.65_0.70,180,0.5,419,164,0.3914081145584726,210,210,1.0,fine
up,120_149,0.70_0.75,180,0.5,318,84,0.2641509433962264,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,180,0.5,356,84,0.23595505617977527,103,103,1.0,fine
up,120_149,0.80_0.85,180,0.5,344,73,0.21220930232558138,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,180,0.5,325,50,0.15384615384615385,36,36,1.0,fine
up,120_149,0.90_0.95,180,0.5,327,22,0.0672782874617737,11,11,1.0,fine
up,120_149,0.95_1.00,180,0.5,60,4,0.06666666666666667,1,1,1.0,fine
up,any,any,180,0.5,4304,1875,0.43564126394052044,4294,4252,0.9902189101071263,side_delay_price
up,120_149,0.00_0.05,180,0.55,4,4,1.0,106,90,0.8490566037735849,fine
up,120_149,0.05_0.10,180,0.55,15,14,0.9333333333333333,246,232,0.943089430894309,fine
up,120_149,0.10_0.15,180,0.55,61,58,0.9508196721311475,378,373,0.9867724867724867,fine
up,120_149,0.15_0.20,180,0.55,51,47,0.9215686274509803,286,286,1.0,fine
up,120_149,0.20_0.25,180,0.55,88,81,0.9204545454545454,355,355,1.0,fine
up,120_149,0.25_0.30,180,0.55,153,136,0.8888888888888888,440,439,0.9977272727272727,fine
up,120_149,0.30_0.35,180,0.55,165,140,0.8484848484848485,325,325,1.0,fine
up,120_149,0.35_0.40,180,0.55,161,129,0.8012422360248447,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,180,0.55,225,175,0.7777777777777778,320,320,1.0,fine
up,120_149,0.45_0.50,180,0.55,272,194,0.7132352941176471,321,321,1.0,fine
up,120_149,0.50_0.55,180,0.55,295,192,0.6508474576271186,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,180,0.55,369,209,0.5663956639566395,269,269,1.0,fine
up,120_149,0.60_0.65,180,0.55,296,141,0.47635135135135137,154,154,1.0,fine
up,120_149,0.65_0.70,180,0.55,419,187,0.44630071599045346,210,210,1.0,fine
