decision_time_bucket_start,decision_time_bucket_end,decision_time_regime,current_price_bucket_start,current_price_bucket_end,current_price_bucket,limit_price_anchor,win_market_count,win_fill_market_count,a_win_market_fill,lose_market_count,lose_fill_market_count,a_lose_market_fill,a_lose_assumption,sample_market_count,a_win_LCB,q_market,q_market_LCB,q_used_default,kelly_a_win_used,q_required,q_margin,R_payoff,edge_market_q,f_kelly_raw,f_kelly,kelly_growth,fallback_level,is_reliable,is_valid_maker_candidate,is_positive_ev,created_at_utc,data_start_utc,data_end_utc,current_price_source,fill_proxy,order_valid_until,a_win_market_fill_raw,a_lose_market_fill_raw
90,120,"[90,120)",0.1,0.15,"[0.10,0.15)",0.75,69,69,1.0,572,572,1.0,1.0,641,0.9472609058559943,0.10764430577223089,0.08594600031811993,0.08594600031811993,0.9472609058559943,0.7600207008230246,-0.6740747005049047,0.3333333333333333,-0.8869162376431995,-2.67286404173178,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.1,0.15,"[0.10,0.15)",0.8,69,69,1.0,572,572,1.0,1.0,641,0.9472609058559943,0.10764430577223089,0.08594600031811993,0.08594600031811993,0.9472609058559943,0.808528209067216,-0.7225822087490961,0.24999999999999994,-0.8937006781528696,-3.5910800521647253,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.1,0.15,"[0.10,0.15)",0.85,69,69,1.0,572,572,1.0,1.0,641,0.9472609058559943,0.10764430577223089,0.08594600031811993,0.08594600031811993,0.9472609058559943,0.8567778531788951,-0.7708318528607752,0.17647058823529416,-0.8996869491908138,-5.121440069552965,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.1,0.15,"[0.10,0.15)",0.9,69,69,1.0,572,572,1.0,1.0,641,0.9472609058559943,0.10764430577223089,0.08594600031811993,0.08594600031811993,0.9472609058559943,0.9047716839016118,-0.8188256835834918,0.11111111111111108,-0.9050080790023198,-8.182160104329451,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.1,0.15,"[0.10,0.15)",0.95,69,69,1.0,572,572,1.0,1.0,641,0.9472609058559943,0.10764430577223089,0.08594600031811993,0.08594600031811993,0.9472609058559943,0.9525117302908539,-0.866565729972734,0.052631578947368474,-0.9097690898862989,-17.364320208658878,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.05,83,24,0.2891566265060241,483,472,0.9772256728778468,1.0,566,0.20267311749093844,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.20267311749093844,0.20615202023941848,-0.08626952463135193,18.999999999999996,-0.4184752811598025,-0.02435278922057518,0.0,0.0,level_0,True,True,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.2891566265060241,0.9772256728778468
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.1,83,43,0.5180722891566265,483,479,0.9917184265010351,1.0,566,0.41217569697662826,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.41217569697662826,0.21233310183596513,-0.09245060622789858,9.0,-0.43540364374896184,-0.05204584525703089,0.0,0.0,level_0,True,True,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.5180722891566265,0.9917184265010351
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.15,83,65,0.7831325301204819,483,482,0.9979296066252588,1.0,566,0.6830297632703793,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.6830297632703793,0.2053176452181233,-0.08543514961005674,5.666666666666667,-0.41611206635110687,-0.07633209850147911,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.7831325301204819,0.9979296066252588
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.2,83,81,0.9759036144578314,483,483,1.0,1.0,566,0.9163352895899236,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.9163352895899236,0.21434659675597956,-0.09446410114791301,4.0,-0.4407072590728119,-0.11129307701630474,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.9759036144578314,1.0
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.25,83,82,0.9879518072289156,483,483,1.0,1.0,566,0.9348626221234112,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.9348626221234112,0.26284055858960875,-0.1429580629815422,3.0,-0.5438965118193673,-0.18272571155020792,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.9879518072289156,1.0
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.3,83,82,0.9879518072289156,483,483,1.0,1.0,566,0.9348626221234112,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.9348626221234112,0.3143323495206959,-0.19444985391262934,2.3333333333333335,-0.6186122879466042,-0.2672061195180799,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.9879518072289156,1.0
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.35,83,83,1.0,483,483,1.0,1.0,566,0.9557631365612794,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.9557631365612794,0.3603618300931322,-0.24047933448506567,1.8571428571428574,-0.6673274314954944,-0.3612459240482293,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.4,83,83,1.0,483,483,1.0,1.0,566,0.9557631365612794,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.9557631365612794,0.41090632416902306,-0.29102382856095654,1.4999999999999998,-0.7082485993601942,-0.4746830843855819,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.45,83,83,1.0,483,483,1.0,1.0,566,0.9557631365612794,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.9557631365612794,0.46122164951860484,-0.34133915391053826,1.2222222222222223,-0.7400761743660719,-0.6087451829660891,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.5,83,83,1.0,483,483,1.0,1.0,566,0.9557631365612794,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.9557631365612794,0.5113093611930175,-0.391426865584951,1.0,-0.765538234370774,-0.7696197012626981,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.55,83,83,1.0,483,483,1.0,1.0,566,0.9557631365612794,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.9557631365612794,0.5611710002058443,-0.4412885045977778,0.818181818181818,-0.7863708289200757,-0.9662441125141092,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.6,83,83,1.0,483,483,1.0,1.0,566,0.9557631365612794,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.9557631365612794,0.6108080936911523,-0.4909255980830858,0.6666666666666667,-0.8037313243778271,-1.2120246265783725,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.65,83,83,1.0,483,483,1.0,1.0,566,0.9557631365612794,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.9557631365612794,0.6602221550594032,-0.5403396594513367,0.5384615384615384,-0.81842097438054,-1.5280281446609973,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.7,83,83,1.0,483,483,1.0,1.0,566,0.9557631365612794,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.9557631365612794,0.7094146841512667,-0.5895321885432002,0.42857142857142866,-0.8310121029542937,-1.9493661687711632,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.75,83,83,1.0,483,483,1.0,1.0,566,0.9557631365612794,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.9557631365612794,0.7583871673893704,-0.6385046717813039,0.3333333333333333,-0.8419244143848803,-2.5392394025253964,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.8,83,83,1.0,483,483,1.0,1.0,566,0.9557631365612794,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.9557631365612794,0.8071410779280167,-0.6872585823199502,0.24999999999999994,-0.8514726868866436,-3.424049253156746,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.85,83,83,1.0,483,483,1.0,1.0,566,0.9557631365612794,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.9557631365612794,0.8556778758009008,-0.7357953801928343,0.17647058823529416,-0.8598976332117289,-4.898732337542326,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.9,83,83,1.0,483,483,1.0,1.0,566,0.9557631365612794,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.9557631365612794,0.9039990080668593,-0.7841165124587928,0.11111111111111108,-0.8673864743895824,-7.848098506313493,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.15,0.2,"[0.15,0.20)",0.95,83,83,1.0,483,483,1.0,1.0,566,0.9557631365612794,0.14664310954063603,0.11988249560806655,0.11988249560806655,0.9557631365612794,0.9521059089536791,-0.8322234133456126,0.052631578947368474,-0.874087016496083,-16.696197012626968,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.05,187,35,0.18716577540106952,700,678,0.9685714285714285,1.0,887,0.13776660397748722,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.13776660397748722,0.27642899810730076,-0.09117362609456586,18.999999999999996,-0.3298265620424354,-0.020659267057830673,0.0,0.0,level_0,True,True,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.18716577540106952,0.9685714285714285
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.1,187,68,0.36363636363636365,700,688,0.9828571428571429,1.0,887,0.2980756500138181,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.2980756500138181,0.27154131479143256,-0.08628594277869767,9.0,-0.3177635891060364,-0.04058447853586308,0.0,0.0,level_0,True,True,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.36363636363636365,0.9828571428571429
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.15,187,106,0.5668449197860963,700,697,0.9957142857142857,1.0,887,0.49518354728515035,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.49518354728515035,0.2627402689906054,-0.07748489697787048,5.666666666666667,-0.2949106251415198,-0.05741224206213116,0.0,0.0,level_0,True,True,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.5668449197860963,0.9957142857142857
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.2,187,152,0.8128342245989305,700,699,0.9985714285714286,1.0,887,0.7508404830478786,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.7508404830478786,0.24979005569266166,-0.06453468367992676,4.0,-0.25835569595023977,-0.06771449925680656,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.8128342245989305,0.9985714285714286
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.25,187,180,0.9625668449197861,700,700,1.0,1.0,887,0.9247595762941603,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.9247595762941603,0.2649512852210807,-0.07969591320834579,3.0,-0.30079459000112385,-0.10168217999205857,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.9625668449197861,1.0
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.3,187,185,0.9893048128342246,700,700,1.0,1.0,887,0.9618482876199855,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.9618482876199855,0.3082316969334666,-0.12297632492073168,2.3333333333333335,-0.398973649187276,-0.17220582478819496,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.9893048128342246,1.0
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.35,187,186,0.9946524064171123,700,700,1.0,1.0,887,0.9703349034165901,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.9703349034165901,0.3568815007220385,-0.1716261287093036,1.8571428571428574,-0.4809050857555564,-0.2603798405998155,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.9946524064171123,1.0
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.4,187,187,1.0,700,700,1.0,1.0,887,0.9798702169757536,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.9798702169757536,0.40489021126079267,-0.21963483924805777,1.4999999999999998,-0.5424552956322014,-0.3629905099757702,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.45,187,187,1.0,700,700,1.0,1.0,887,0.9798702169757536,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.9798702169757536,0.4550378977825951,-0.2697825257698602,1.2222222222222223,-0.5928792460683243,-0.4868987381553856,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.5,187,187,1.0,700,700,1.0,1.0,887,0.9798702169757536,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.9798702169757536,0.5050836117568844,-0.31982823974414953,1.0,-0.6332184064172226,-0.6355886119709242,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.55,187,187,1.0,700,700,1.0,1.0,887,0.9798702169757536,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.9798702169757536,0.5550276639010522,-0.3697722918883173,0.818181818181818,-0.6662231739754122,-0.8173206799676938,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.6,187,187,1.0,700,700,1.0,1.0,887,0.9798702169757536,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.9798702169757536,0.6048703636714009,-0.419614991658666,0.6666666666666667,-0.6937271469405701,-1.0444857649636552,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.65,187,187,1.0,700,700,1.0,1.0,887,0.9798702169757536,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.9798702169757536,0.6546120192695359,-0.46935664725680104,0.5384615384615384,-0.7169997394495499,-1.336555159958463,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.7,187,187,1.0,700,700,1.0,1.0,887,0.9798702169757536,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.9798702169757536,0.704252937648717,-0.5189975656359821,0.42857142857142866,-0.7369476758858183,-1.72598101995154,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.75,187,187,1.0,700,700,1.0,1.0,887,0.9798702169757536,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.9798702169757536,0.7537934245201736,-0.5685380525074387,0.3333333333333333,-0.7542358874639176,-2.2711772239418484,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.8,187,187,1.0,700,700,1.0,1.0,887,0.9798702169757536,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.9798702169757536,0.8032337843593798,-0.6179784123466449,0.24999999999999994,-0.7693630725947544,-3.088971529927311,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.85,187,187,1.0,700,700,1.0,1.0,887,0.9798702169757536,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.9798702169757536,0.8525743204122916,-0.6673189483995567,0.17647058823529416,-0.7827105888866693,-4.451962039903079,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.9,187,187,1.0,700,700,1.0,1.0,887,0.9798702169757536,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.9798702169757536,0.9018153347015481,-0.7165599626888132,0.11111111111111108,-0.794575047812816,-7.177943059854623,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.2,0.25,"[0.20,0.25)",0.95,187,187,1.0,700,700,1.0,1.0,887,0.9798702169757536,0.21082299887260428,0.1852553720127349,0.1852553720127349,0.9798702169757536,0.9509571280326328,-0.7657017560198979,0.052631578947368474,-0.8051906163256839,-15.355886119709226,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,1.0,1.0
90,120,"[90,120)",0.25,0.3,"[0.25,0.30)",0.05,341,44,0.12903225806451613,846,800,0.9456264775413712,1.0,1187,0.09754124003739115,0.2872788542544229,0.26225547314949404,0.26225547314949404,0.09754124003739115,0.3504734032642072,-0.08821793011471313,18.999999999999996,-0.2517107697562127,-0.017355557456754375,0.0,0.0,level_0,True,True,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.12903225806451613,0.9456264775413712
90,120,"[90,120)",0.25,0.3,"[0.25,0.30)",0.1,341,92,0.2697947214076246,846,826,0.9763593380614657,1.0,1187,0.2254417140186494,0.2872788542544229,0.26225547314949404,0.26225547314949404,0.2254417140186494,0.33014463945822287,-0.06788916630872882,9.0,-0.20563461645216152,-0.028672622079516215,0.0,0.0,level_0,True,True,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.2697947214076246,0.9763593380614657
90,120,"[90,120)",0.25,0.3,"[0.25,0.30)",0.15,341,148,0.4340175953079179,846,837,0.9893617021276596,1.0,1187,0.3824354810641365,0.2872788542544229,0.26225547314949404,0.26225547314949404,0.3824354810641365,0.31574283753349447,-0.053487364384000424,5.666666666666667,-0.16940167131527217,-0.03567180682995151,0.0,0.0,level_0,True,True,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.4340175953079179,0.9893617021276596
90,120,"[90,120)",0.25,0.3,"[0.25,0.30)",0.2,341,212,0.6217008797653959,846,841,0.9940898345153665,1.0,1187,0.5691407494389772,0.2872788542544229,0.26225547314949404,0.26225547314949404,0.5691407494389772,0.3051978554005804,-0.042942382251086375,4.0,-0.14070342071939956,-0.039656893678229714,0.0,0.0,level_0,True,True,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.6217008797653959,0.9940898345153665
90,120,"[90,120)",0.25,0.3,"[0.25,0.30)",0.25,341,271,0.7947214076246334,846,845,0.9988179669030733,1.0,1187,0.7486809109171434,0.2872788542544229,0.26225547314949404,0.26225547314949404,0.7486809109171434,0.3080674169536807,-0.04581194380418663,3.0,-0.148707527258797,-0.05306679815737009,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.7947214076246334,0.9988179669030733
90,120,"[90,120)",0.25,0.3,"[0.25,0.30)",0.3,341,323,0.9472140762463344,846,846,1.0,1.0,1187,0.9181109708986159,0.2872788542544229,0.26225547314949404,0.26225547314949404,0.9181109708986159,0.318242392371121,-0.05598691922162696,2.3333333333333335,-0.17592539700473753,-0.07705134146532319,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.9472140762463344,1.0
90,120,"[90,120)",0.25,0.3,"[0.25,0.30)",0.35,341,332,0.9736070381231672,846,846,1.0,1.0,1187,0.9506081191126485,0.2872788542544229,0.26225547314949404,0.26225547314949404,0.9506081191126485,0.36160936845542546,-0.09935389530593142,1.8571428571428574,-0.2747547601720349,-0.1498863929403293,0.0,0.0,level_0,True,False,False,2026-05-17T09:31:22.144134+00:00,2026-04-14T16:00:00+00:00,2026-05-14T15:55:00+00:00,last_valid_trade,taker_sell_price_lte_limit_price_after_decision_second,market_end,0.9736070381231672,1.0
